g_m_t,airport_id,iata_code,city_iata,icao_code,geoname_id,latitude,longitude,airport_name,country
-6,3566,JMS,JMS,KJMS,5059843.0,46.93,-98.67833,Jamestown,United States
-6,3572,JNH,DFW,,0.0,32.816666,-97.35,North Park Inn Heliport,United States
-8,3576,JNP,JNP,,5376890.0,33.61667,-117.933334,Heliport,United States
-9,3578,JNU,JNU,PAJN,5554082.0,58.35932,-134.58339,Boundary Bay,United States
-8,3581,JOC,SNA,,0.0,33.666668,-117.869446,Centerport Heliport,United States
-8,3591,JOR,JOR,,0.0,33.783333,-117.85,The City Heliport,United States
-6,3593,JOT,JOT,KJOT,6298495.0,41.533333,-88.083336,Municipal,United States
-8,3595,JPD,JPD,,0.0,34.15,-118.15,Heliport,United States
-5,3596,JPN,WAS,,0.0,38.766666,-77.066666,Pentagon Army,United States
-6,3598,JPT,HOU,,0.0,29.786388,-95.81167,Park Ten Heliport,United States
-5,3604,JRA,NYC,,0.0,40.75,-74.0075,West 30th St Heliport,United States
-5,3605,JRB,NYC,,0.0,40.704166,-74.00833,Downtown Manhattan Heliport,United States
-6,3606,JRC,RST,,0.0,44.016666,-92.46667,Municipalcipal Heliport,United States
-8,3607,JRD,RAL,,0.0,33.983334,-117.36667,Heliport,United States
-5,3608,JRE,NYC,,0.0,40.754166,-73.97083,East 60th Street Heliport,United States
-10,3609,JRF,JRF,,0.0,0.0,0.0,Kalaeloa,United States
-5,3615,JSD,JSD,,0.0,41.2,-73.13333,Sikorsky Heliport,United States
-8,3616,JSG,SRF,,0.0,37.966667,-122.53333,San Rafael Heliport,United States
-6,3619,JSK,STC,,0.0,45.55,-94.166664,Municipalcipal Heliport,United States
-5,3620,JSL,AIY,,0.0,39.333332,-74.45,Steel Pier Heliport,United States
-8,3622,JSN,LAX,,0.0,34.066666,-118.25,Sherman Oaks Heliport,United States
-5,3626,JST,JST,KJST,5195569.0,40.316666,-78.83444,Cambria County,United States
-8,3631,JTO,JTO,,0.0,34.166668,-118.833336,Heliport,United States
-8,3636,JUC,LAX,,0.0,34.083332,-118.26667,Universal City Heliport,United States
-8,3644,JUP,CCB,,0.0,34.1,-117.63333,Cable Heliport,United States
-5,3650,JVI,JVI,,5100104.0,42.783333,-104.61667,Central Jersey Regional Airport,United States
-6,3651,JVL,JVL,KJVL,5269210.0,42.683334,-89.01667,Rock County,United States
-8,3653,JWC,LAX,,0.0,34.066666,-118.25,Warner Cntr Bus. Plaza,United States
-6,3654,JWH,HOU,,0.0,29.73611,-95.41778,Westchase Hilton Heliport,United States
-6,3655,JWL,HOU,,0.0,30.150557,-95.47139,Woodlawns,United States
-5,3658,JXN,JXN,KJXN,0.0,42.25889,-84.46139,Reynolds Municipal,United States
-9,3666,KAE,KAE,PAFE,7910229.0,56.966667,-133.95,SPB,United States
-9,3673,KAL,KAL,PAKV,5865722.0,64.321945,-158.73611,Kaltag,United States
-9,3690,KBC,KBC,,5857431.0,66.26667,-145.8,Birch Creek,United States
-9,3692,KBE,KBE,,0.0,55.929443,-131.57,Hot Springs SPB,United States
-9,3698,KBK,KBK,,8298751.0,57.666668,-136.16667,Klag Bay,United States
-9,3710,KBW,KCL,,5859196.0,56.283333,-158.38333,Chignik Bay,United States
-9,3716,KCC,KCC,,5845438.0,55.983334,-132.83333,Coffman Cove SPB,United States
-9,3720,KCG,KCL,,5859197.0,56.310833,-158.37361,Fisheries,United States
-9,3725,KCL,KCL,,5859203.0,56.308334,-158.53194,Lagoon,United States
-9,3727,KCN,KCN,,5859091.0,53.4,-167.55,SPB,United States
-9,3730,KCQ,KCL,PAJC,5859206.0,56.261112,-158.77777,Chignik,United States
-9,3731,KCR,KCR,,0.0,63.57,-155.99,Colorado Creek,United States
-9,3744,KDK,ADQ,PAKD,5866575.0,57.80722,-152.37,Municipal,United States
-9,3761,KEB,KEB,,5861694.0,59.35278,-151.92223,Nanwalek,United States
-8,3767,KEH,KEH,,5799589.0,47.755,-122.25806,Kenmore Air Harbor,United States
-9,3770,KEK,KEK,,5861513.0,59.355278,-157.4775,Ekwok,United States
-9,3780,KEU,KEU,,8299035.0,67.916664,-162.28334,Kelly Bar,United States
-9,3789,KFP,KFP,PAKF,5861960.0,54.849167,-163.40916,False Pass,United States
-9,3800,KGK,KGK,PAJZ,5869869.0,59.8,-157.23334,New Koliganek,United States
-9,3811,KGX,KGX,,5863329.0,62.89528,-160.0625,Grayling,United States
-9,3813,KGZ,KGZ,,5862889.0,61.45,-142.38333,Glacier Creek,United States
-9,3834,KIB,KIB,,5865015.0,55.893612,-159.5675,SPB,United States
-8,3835,KIC,KIC,KKIC,5372395.0,36.216667,-121.13333,Mesa Del Rey,United States
-6,3848,KIP,SPS,KCWC,4703151.0,33.9,-98.5,Kickapoo,United States
-9,3862,KKA,KKA,PAKK,5866752.0,64.939445,-161.15,Koyuk,United States
-9,3863,KKB,KKB,,5866430.0,58.183334,-152.35,SPB,United States
-9,3867,KKF,KKF,,8298694.0,67.6,-163.5,Kagvik Creek,United States
-9,3869,KKH,KKH,PADY,5866670.0,59.966667,-162.75,Kongiganak,United States
-9,3870,KKI,KKI,,5878992.0,60.906944,-161.42223,Spb,United States
-9,3872,KKK,KKK,,8114030.0,64.425,-156.84111,Kalakaket AFS,United States
-9,3873,KKL,KKL,,5865856.0,57.55,-154.53334,Karluk Lake SPB,United States
-6,3880,KKT,KKT,,0.0,40.766666,-87.45,Kentland,United States
-9,3881,KKU,KKU,,5861508.0,58.8125,-158.56056,Ekuk,United States
-9,3891,KLG,KLG,PALG,5865720.0,61.53258,-160.3465,Municipal,United States
-9,3895,KLL,KLL,,5867311.0,59.11861,-156.86333,Levelock,United States
-9,3897,KLN,KLN,PALB,5878746.0,57.533333,-154.0,Larsen SPB,United States
-9,3899,KLP,KLP,,8299256.0,57.55,-134.86667,Kelp Bay,United States
-8,3902,KLS,KLS,KKLS,5799574.0,46.15,-122.9,Longview,United States
-9,3906,KLW,KLW,PAKW,5554568.0,55.555,-133.1,Klawock,United States
-9,3923,KMO,KMO,PAMB,5868247.0,58.984444,-159.03583,Manokotak SPB,United States
-9,3932,KMY,KMY,,5869318.0,57.533333,-154.15,Moser Bay,United States
-7,3935,KNB,KNB,KKNB,5541462.0,37.05,-112.53333,Kanab,United States
-9,3943,KNK,KNK,PFKK,5865649.0,59.433334,-154.85,Kakhonak,United States
-6,3951,KNT,KNT,KTKX,4393453.0,36.230556,-90.03472,Municipal,United States
-9,3954,KNW,KNW,PANW,5869875.0,59.45222,-157.32973,New Stuyahok,United States
-10,3958,KOA,KOA,PHKO,5849648.0,19.736174,-156.04108,Kona International Airport,United States
-9,3975,KOT,KOT,PFKO,5866720.0,63.02972,-163.56027,Kotlik,United States
-9,3980,KOY,KOY,,5870802.0,57.162224,-154.2275,Olga Bay SPB,United States
-9,3981,KOZ,KOZ,,5871052.0,57.916668,-152.5,Ouzinkie SPB,United States
-9,3983,KPB,KPB,,5556431.0,56.333332,-133.58333,Point Baker SPB,United States
-9,3984,KPC,KPC,PAPC,5871913.0,65.25444,-166.85583,Port Clarence,United States
-5,3985,KPD,KPD,,0.0,40.083332,-75.4,King Of Prussia,United States
-9,3989,KPH,KPH,,5871314.0,54.45,-162.68333,Pauloff Harbor SPB,United States
-9,3991,KPK,KPK,,8260754.0,57.433613,-153.9,Parks SPB,United States
-9,3994,KPN,KPN,PAKI,5866392.0,59.933334,-164.05,Kipnuk SPB,United States
-9,3997,KPR,KPR,,5871941.0,58.433334,-152.58333,Port Williams SPB,United States
-8,3999,KPT,KPT,,5705218.0,41.983334,-114.666664,Jackpot,United States
-9,4000,KPV,KPV,PAPE,5871445.0,55.906666,-159.145,Perryville SPB,United States
-9,4001,KPY,KPY,,5871910.0,57.933334,-153.03334,Port Bailey SPB,United States
-9,4002,KQA,KQA,,5879056.0,54.13333,-165.78334,Akutan,United States
-9,4041,KSM,KSM,PASM,5873197.0,62.058666,-163.29489,Saint Marys,United States
-9,4046,KSR,KSR,,0.0,56.233334,-160.23306,Federal No 1,United States
-9,4056,KTB,KTB,,5557946.0,55.68833,-132.535,Thorne Bay,United States
-9,4062,KTH,KTH,,5876233.0,59.966667,-158.33333,SPB,United States
-9,4066,KTN,KTN,PAKT,5554438.0,55.35655,-131.7087,Ketchikan International Airport,United States
-9,4071,KTS,KTS,PFKT,5858026.0,65.329445,-166.47166,Brevig Mission,United States
-9,4087,KUK,KUK,PFKA,5865892.0,60.876087,-162.52124,Kasigluk,United States
-9,4099,KUW,KUW,,8260955.0,67.96667,-161.98334,Kugururok River,United States
-9,4105,KVC,KVC,PAVC,5866310.0,55.055,-162.31334,King Cove,United States
-9,4110,KVL,KVL,PAVL,5866442.0,67.73167,-164.54723,Kivalina,United States
-9,4118,KWF,KWF,,5558363.0,55.297222,-133.24167,Waterfall SPB,United States
-9,4123,KWK,KWK,PAGG,5866991.0,59.833332,-163.13333,Kwigillingok,United States
-9,4126,KWN,KWN,PAQH,5872344.0,59.761112,-161.83333,Kwinhagak,United States
-9,4128,KWP,KWP,,5877876.0,57.766945,-153.55,Village SPB,United States
-9,4131,KWT,KWT,PFKW,5866986.0,60.808887,-161.4375,Kwethluk,United States
-9,4135,KXA,KXA,,5554288.0,55.537777,-132.39583,Kasaan SPB,United States
-9,4145,KYK,KYK,PAKY,5865859.0,57.566113,-154.45,Karluk,United States
-5,4147,KYO,TPA,,0.0,28.216667,-82.36667,Topp Of Tampa,United States
-9,4151,KYU,KYU,PFKU,5866754.0,64.87806,-157.71306,Koyukuk,United States
-9,4155,KZB,KZB,,7910272.0,57.55,-153.75,Zachar Bay SPB,United States
-9,4160,KZH,KZH,,8299108.0,57.583332,-153.15,Kizhuyak,United States
-7,4166,LAA,LAA,KLAA,5427960.0,38.06861,-102.69028,Lamar Field,United States
-5,4171,LAF,LAF,,4924709.0,40.411945,-86.93361,Purdue University,United States
-5,4177,LAL,LAL,KLAL,4161446.0,27.98889,-82.014725,Municipal,United States
-7,4178,LAM,LAM,KLAM,5476830.0,35.88333,-106.316666,Los Alamos,United States
-5,4179,LAN,LAN,KLAN,6301632.0,42.774185,-84.58958,Capital City,United States
-7,4183,LAR,LAR,KLAR,5830062.0,41.31361,-105.67306,General Brees Field,United States
-8,4184,LAS,LAS,KLAS,5507974.0,36.086945,-115.1486,Harry Reid International Airport,United States
-6,4188,LAW,LAW,KLAW,4540749.0,34.56972,-98.416115,Municipal,United States
-8,4189,LAX,LAX,KLAX,5368418.0,33.943398,-118.40828,Los Angeles International,United States
-6,4193,LBB,LBB,KLBB,5525589.0,33.65622,-101.8223,Lubbock Preston Smith International,United States
-5,4196,LBE,LBE,KLBE,5197227.0,40.27639,-79.40278,Westmoreland County,United States
-6,4197,LBF,LBF,KLBF,5697939.0,41.128334,-100.69667,Lee Bird Field,United States
-6,4203,LBL,LBL,KLBL,5445827.0,37.044445,-100.960556,Municipal,United States
-5,4211,LBT,LBT,KLBT,4477529.0,34.61404,-79.06011,Lumberton,United States
-6,4225,LCH,LCH,KLCH,4330249.0,30.131111,-93.225555,Municipal,United States
-5,4226,LCI,LCI,KLCI,5088444.0,43.57139,-71.42111,Municipal,United States
-5,4228,LCK,CMH,KLCK,4522474.0,39.816666,-82.933334,Rickenbacker,United States
-5,4234,LCQ,LCQ,KLCQ,4161193.0,30.320557,-82.66861,Lake City,United States
-5,4248,LDJ,LDJ,KLDJ,5100508.0,40.61667,-74.25,Linden,United States
-5,4250,LDM,LDM,KLDM,5001100.0,44.075333,-86.479164,Mason County,United States
-5,4262,LEB,LEB,KLEB,5088604.0,43.62936,-72.310005,White River,United States
-5,4265,LEE,LEE,KLEE,4161775.0,28.833332,-81.816666,Leesburg,United States
-7,4273,LEM,LEM,,5766453.0,45.940834,-102.15889,Lemmon,United States
-5,4283,LEW,LEW,KLEW,4956993.0,44.1,-70.23333,Auburn,United States
-5,4284,LEX,LEX,KLEX,4297983.0,38.03762,-84.59792,Blue Grass,United States
-5,4288,LFI,PHF,,0.0,37.083332,-76.5,Langley AFB,United States
-6,4289,LFK,OCH,KLFK,4670842.0,31.234167,-94.750275,Lufkin Angelina County,United States
-5,4291,LFN,LFN,KLHZ,6298551.0,36.1,-78.3,Franklin,United States
-6,4295,LFT,LFT,KLFT,6298540.0,30.20851,-91.99327,Lafayette Regional,United States
-5,4297,LGA,NYC,KLGA,5123698.0,40.774254,-73.87162,LaGuardia,United States
-8,4298,LGB,LGB,KLGB,5367929.0,33.818195,-118.14449,Long Beach Municipal,United States
-5,4299,LGC,LGC,KLGC,6298542.0,33.0075,-85.07083,Calloway,United States
-8,4300,LGD,LGD,KLGD,5735541.0,45.289722,-118.005,La Grande,United States
-7,4302,LGF,YUM,,0.0,32.716667,-114.61667,Laguna AAF,United States
-7,4316,LGU,LGU,KLGU,5777563.0,41.7875,-111.855,Cache,United States
-9,4322,LHB,LHB,,4696867.0,54.233334,-165.6,Lost Harbor Sea Port,United States
-5,4332,LHV,LHV,KLHV,5217321.0,41.13333,-77.45,W T Piper Memorial,United States
-7,4335,LIC,LIC,KLIC,5428507.0,39.266666,-103.683334,Municipal,United States
-10,4339,LIH,LIH,PHLI,5850249.0,21.978205,-159.34944,Lihue,United States
-9,4341,LIJ,LIJ,,8298924.0,54.92917,-132.80833,Long Island,United States
-6,4351,LIT,LIT,KLIT,4119403.0,34.727432,-92.221375,Adams Field Airport,United States
-9,4352,LIV,LIV,,5867695.0,65.51667,-148.66667,Livengood,United States
-5,4355,LIY,LIY,,0.0,31.85,-81.6,Wright AAF,United States
-5,4356,LIZ,LIZ,,0.0,42.033333,-78.63333,Loring AFB,United States
-5,4358,LJC,SDF,,0.0,36.266666,-85.75,Intercontinental,United States
-6,4360,LJN,LJN,KLBX,4676138.0,29.038334,-95.45695,Brazoria County,United States
-8,4366,LKE,SEA,KW55,5800346.0,47.6275,-122.331665,Kenmore Air Harbor SPB,United States
-6,4369,LKI,DLH,,0.0,46.783333,-92.1,Lakeside USAF,United States
-9,4370,LKK,LKK,,0.0,59.816666,-158.83333,Kulik Lake,United States
-5,4374,LKP,LKP,KLKP,5123833.0,44.283333,-73.98333,Lake Placid,United States
-6,4376,LKS,LKS,,0.0,30.500834,-98.14694,Lakeside,United States
-8,4378,LKV,LKV,KLKV,5735792.0,42.166668,-120.4,Lake County,United States
-5,4398,LLX,LLX,KCDA,5238203.0,44.5,-72.01667,Lyndonville,United States
-5,4399,LLY,LLY,,0.0,39.916668,-74.75,Burlington County,United States
-9,4400,LMA,LMA,,5867107.0,63.88333,-152.31667,Lake Minchumina,United States
-6,4416,LMS,LMS,KLMS,4434291.0,33.11667,-89.05,Winston County,United States
-8,4417,LMT,LMT,KLMT,5735238.0,42.163055,-121.73583,Kingsley Field,United States
-5,4421,LNA,PBI,KLNA,4167512.0,26.716667,-80.05,Palm Beach County Park,United States
-7,4424,LND,LND,KLND,5830007.0,42.833332,-108.73333,Hunt Field,United States
-9,4429,LNI,LNI,PALN,5867754.0,70.916664,-153.25,Dew Station,United States
-6,4431,LNK,LNK,KLNK,5072047.0,40.846176,-96.75471,Lincoln,United States
-5,4433,LNN,LNN,,5161325.0,41.63333,-81.416664,Lost Nation,United States
-5,4435,LNP,LNP,KLNP,4829341.0,36.983334,-82.566666,Wise,United States
-6,4436,LNR,LNR,KLNR,5276122.0,43.183334,-90.2,Tri County,United States
-5,4437,LNS,LNS,KLNS,5197080.0,40.121113,-76.29972,Lancaster,United States
-10,4440,LNY,LNY,PHNY,5850057.0,20.790085,-156.95049,Lanai City,United States
-8,4448,LOG,LOG,,0.0,46.11667,-122.88333,Longview,United States
-8,4452,LOL,LOL,KLOL,5705957.0,40.058334,-118.566666,Derby Field,United States
-6,4457,LOR,OZR,,0.0,31.5,-85.433334,Lowe Army Heliport,United States
-6,4459,LOT,LOT,KLOT,4899664.0,41.583332,-88.05,Lewis Lockport,United States
-5,4460,LOU,SDF,KLOU,4285281.0,38.266666,-85.75,Bowman Field Airport,United States
-5,4462,LOW,LOW,,0.0,38.0,-77.96667,Louisa,United States
-5,4465,LOZ,LOZ,KLOZ,6298569.0,37.087223,-84.07694,Corbin-london,United States
-8,4468,LPC,LPC,KLPC,5367790.0,34.63333,-120.45,Lompoc Airport,United States
-6,4478,LPO,LPO,KPPO,4922456.0,41.6,-86.71667,Municipal,United States
-8,4481,LPS,LPS,,5801681.0,48.482777,-122.935555,Lopez Island,United States
-9,4484,LPW,LPW,,8299148.0,56.38333,-134.83333,Little Port Walter,United States
-5,4487,LQK,LQK,KLQK,4590955.0,34.88333,-82.7,Pickens,United States
-6,4493,LRD,LRD,KLRD,4705349.0,27.543667,-99.455124,Laredo International Airport,United States
-6,4495,LRF,LRF,KLRF,4128589.0,34.916668,-92.15,Little Rock AFB,United States
-6,4499,LRJ,LRJ,KLRJ,4864345.0,42.8,-96.166664,Municipal,United States
-9,4500,LRK,LRK,,8299071.0,-16.12,-68.32,Coast Guard,United States
-8,4503,LRN,MWH,,0.0,47.13333,-119.28333,Larson AFB,United States
-7,4508,LRU,LRU,KLRU,5475361.0,32.290833,-106.92167,Municipal,United States
-7,4511,LSB,LSB,,5476799.0,32.416668,-108.666664,Lordsburg,United States
-5,4513,LSD,LEX,,0.0,38.0317136,-84.4951359,Blue Grass Station Army Heliport,United States
-6,4514,LSE,LSE,KLSE,5258965.0,43.875244,-91.264336,Municipal,United States
-5,4515,LSF,LSF,KLSF,4195789.0,32.3405,-84.986046,Lawson AAF,United States
-7,4519,LSK,LSK,,0.0,42.788082,-104.445526,Lusk,United States
-8,4522,LSN,LSN,KLSN,5368467.0,37.066666,-120.85,Los Banos,United States
-9,4526,LSR,LSR,,5867916.0,59.55,-139.73334,Lost River,United States
-8,4530,LSV,LAS,KLSV,5506960.0,36.3,-115.8,Nellis AFB,United States
-6,4550,LTS,LTS,,4529292.0,34.696667,-99.33806,Altus AFB,United States
-5,4554,LTW,LTW,,4368301.0,38.25,-76.666664,St Marys County,United States
-7,4562,LUF,PHX,,0.0,33.61667,-111.916664,Luke AFB,United States
-5,4566,LUK,CVG,KLUK,6298580.0,39.033333,-84.666664,Cincinnati Municipal-Lunken Field,United States
-6,4567,LUL,LUL,,4433039.0,31.666668,-89.166664,Hesler-Noble Field,United States
-10,4571,LUP,LUP,PHLU,5847787.0,21.211111,-156.97444,Kalaupapa,United States
-9,4573,LUR,LUR,PALU,5858623.0,68.87583,-166.10695,Cape Lisburne,United States
-9,4583,LVD,LVD,,5867390.0,61.35,-155.46666,Lime Village,United States
-8,4585,LVK,LVK,KLVK,5367440.0,37.69389,-121.81722,Livermore,United States
-5,4586,LVL,LVL,,0.0,36.75,-77.833336,Lawrenceville,United States
-7,4587,LVM,LVM,KLVM,5666608.0,45.666668,-110.566666,Mission Field,United States
-7,4591,LVS,LVS,KLVS,5475446.0,35.6,-105.21667,Las Vegas,United States
-5,4593,LWB,LWB,KLWB,4812015.0,37.859722,-80.39861,Greenbrier Valley,United States
-6,4594,LWC,LWC,KLWC,4274285.0,39.009167,-95.2175,Lawrence,United States
-8,4599,LWL,LWL,,0.0,41.11667,-114.96667,Harriet Field,United States
-5,4600,LWM,LWM,KLWM,4941740.0,42.7175,-71.1225,Lawrence,United States
-8,4604,LWS,LWS,KLWS,5598539.0,46.37472,-117.01444,Nez Perce County Rgnl,United States
-7,4605,LWT,LWT,KLWT,5662170.0,47.05111,-109.47111,Municipal,United States
-6,4606,LWV,LWV,KLWV,4242774.0,38.733334,-87.683334,Municipal,United States
-6,4610,LXN,LXN,KLXN,5071934.0,40.783333,-99.75,Lexington,United States
-7,4614,LXV,LXV,KLXV,5428184.0,39.22028,-106.31611,Leadville,United States
-5,4620,LYH,LYH,KLYH,0.0,37.326942,-79.20111,Preston-glenn Field,United States
-6,4624,LYO,LYO,,0.0,38.35,-98.2,Lyons-Rice County Municipal,United States
-6,4629,LYU,LYU,KELO,5025636.0,47.82389,-91.82917,Ely,United States
-5,4639,LZU,LZU,KLZU,0.0,34.08075,-84.07378,Gwinnett County Airport,United States
-5,4643,MAC,MCN,KMAC,4200100.0,32.833332,-83.63333,Smart,United States
-8,4645,MAE,MAE,KMAE,5369601.0,36.95,-120.066666,Madera,United States
-6,4646,MAF,MAF,KMAF,5526351.0,31.937145,-102.20817,Midland International,United States
-6,4663,MAW,MAW,KMAW,4396882.0,36.605556,-89.98889,Malden,United States
-6,4673,MBG,MBG,KMBG,5767189.0,45.533333,-100.433334,Mobridge,United States
-5,4678,MBL,MBL,KMBL,5000613.0,44.273888,-86.253334,Blacker,United States
-5,4685,MBS,MBS,KMBS,5012574.0,43.53339,-84.090744,MBS International,United States
-6,4691,MBY,MBY,KMBY,4401946.0,39.46389,-92.42667,Moberly,United States
-6,4694,MCB,MCB,,0.0,31.175556,-90.469444,Pike County,United States
-8,4695,MCC,SAC,,0.0,38.676224,-121.405945,Mcclellan AFB,United States
-5,4696,MCD,MCD,,5000452.0,45.86667,-84.63333,Mackinac Island,United States
-8,4697,MCE,MCE,KMCE,5372280.0,37.28472,-120.51278,Merced Municipal Airport,United States
-5,4698,MCF,TPA,KMCF,6298615.0,27.95,-82.45,Mac Dill AFB,United States
-9,4699,MCG,MCG,PAMC,5868548.0,62.97875,-155.65764,Mcgrath,United States
-6,4701,MCI,MKC,KMCI,4393219.0,39.293808,-94.719925,Kansas City International Airport,United States
-6,4703,MCK,MCK,KMCK,5697396.0,40.26389,-100.66805,Mccook,United States
-9,4704,MCL,MCL,,0.0,63.875973,-149.0064,Mt Mckinley,United States
-5,4706,MCN,MCN,KMCN,4209058.0,32.70199,-83.64865,Lewis B Wilson,United States
-5,4707,MCO,ORL,KMCO,4167162.0,28.432177,-81.308304,Orlando International,United States
-6,4715,MCW,MCW,KMCW,4866456.0,43.156944,-93.329445,Mason City Municipal,United States
-6,4719,MDA,SAT,,0.0,29.416668,-98.5,Martindale Army Heliport,United States
-6,4722,MDD,MAF,KMDD,5526346.0,32.0,-102.05,Airpark,United States
-6,4724,MDF,MDF,KMDZ,5275452.0,45.15,-90.333336,Medford,United States
-6,4726,MDH,MDH,KMDH,4250394.0,37.781387,-89.24694,Southern Illinois,United States
-8,4728,MDJ,MDJ,,5719287.0,44.812305,-121.281,City-county,United States
-5,4732,MDN,MDN,KIMS,4260857.0,38.733334,-85.38333,Jefferson Proving Grd,United States
-9,4733,MDO,MDO,PAMD,5868862.0,59.453056,-146.3,Intermediate,United States
-9,4736,MDR,MDR,,5868663.0,63.106945,-154.71666,Medfra,United States
-5,4738,MDT,HAR,KMDT,5192735.0,40.196007,-76.75606,Harrisburg International,United States
-6,4741,MDW,CHI,KMDW,4887472.0,41.788136,-87.74087,Midway,United States
-6,4753,MEI,MEI,KMEI,4435764.0,32.337223,-88.74917,Key Field,United States
-5,4754,MEJ,MEJ,,0.0,41.63333,-80.166664,Meadville,United States
-6,4757,MEM,MEM,KMEM,4641253.0,35.04458,-89.98226,Memphis International,United States
-5,4759,MEO,MEO,,4477895.0,35.919167,-75.695274,Dare County Regional,United States
-8,4762,MER,MCE,KMER,5334831.0,37.3,-120.48333,Castle AFB,United States
-8,4766,MEV,MEV,KMEV,5503129.0,39.0,-119.75,Douglas County,United States
-5,4774,MFD,MFD,KMFD,6298629.0,40.82,-82.51278,Lahm Municipal,United States
-6,4775,MFE,MFE,KMFE,4709809.0,26.181295,-98.23978,Mc Allen Miller International,United States
-8,4778,MFH,MFH,,5508181.0,36.83611,-114.05861,Mesquite,United States
-6,4779,MFI,MFI,,5261969.0,44.63389,-90.18667,Municipal,United States
-8,4788,MFR,MFR,KMFR,5740108.0,42.369026,-122.87312,Rogue Valley International - Medford Airport,United States
-5,4792,MFV,MFV,KFMV,4772630.0,37.63333,-75.78333,Accomack County,United States
-6,4798,MGC,MGC,KMGC,0.0,41.7,-86.816666,Michigan City Airport,United States
-5,4800,MGE,MGE,,0.0,33.916668,-84.51667,Dobbins AFB,United States
-5,4803,MGJ,MGJ,KMGJ,5129916.0,41.516666,-74.26667,Orange County,United States
-6,4806,MGM,MGM,KMGM,4076784.0,32.305042,-86.39029,Dannelly Field,United States
-5,4811,MGR,MGR,,4210397.0,31.069445,-83.80278,Moultrie Municipal,United States
-5,4816,MGW,MGW,KMGW,4815362.0,39.642776,-79.91583,Morgantown,United States
-5,4818,MGY,DAY,KMGY,4509896.0,39.933334,-84.25444,Dayton-Wright Brothers Airport,United States
-6,4824,MHE,MHE,KMHE,5229797.0,43.775276,-98.038055,Municipal,United States
-6,4829,MHK,MHK,KMHK,4274998.0,39.142223,-96.66889,Municipal,United States
-6,4830,MHL,MHL,,0.0,39.11667,-93.2,Memorial Municipal,United States
-9,4831,MHM,MHM,PAMH,5868953.0,63.869167,-152.28583,Intermediate,United States
-7,4832,MHN,MHN,KMHN,5697774.0,42.05,-101.01667,Mullen,United States
-8,4836,MHR,SAC,KMHR,5371066.0,38.05,-121.933334,Sacramento Mather Airport,United States
-8,4837,MHS,MHS,,5568295.0,41.316666,-122.316666,Rep,United States
-5,4838,MHT,MHT,KMHT,5089194.0,42.92786,-71.43844,Manchester-boston Regional Airport,United States
-8,4840,MHV,MHV,KMHV,5373966.0,35.066666,-118.15,Kern County,United States
-5,4845,MIA,MIA,KMIA,4164181.0,25.796,-80.27824,Miami International Airport,United States
-6,4846,MIB,MOT,,0.0,48.233334,-101.3,Minot AFB,United States
-6,4847,MIC,MSP,KMIC,5023572.0,45.061943,-93.35389,Crystal,United States
-5,4849,MIE,MIE,,6298650.0,40.239723,-85.39445,Delaware County,United States
-6,4850,MIF,MIF,,5526514.0,31.6,-102.9,Roy Hurd Memorial,United States
-6,4858,MIO,MIO,KMIO,4542697.0,36.88333,-94.9,Miami,United States
-6,4860,MIQ,OMA,KMLE,5073146.0,41.301945,-95.89445,Simón Bolívar International,United States
-8,4863,MIT,MIT,,0.0,35.5,-119.26667,Kern County,United States
-5,4865,MIV,MIV,KMIV,4503079.0,39.4,-75.03333,Millville,United States
-6,4866,MIW,MIW,KMIW,4866382.0,42.166668,-92.916664,Municipal,United States
-6,4885,MJQ,MJQ,KMJQ,5031701.0,43.61667,-95.01667,Jackson,United States
-5,4892,MJX,MJX,KMJX,4504476.0,39.966667,-74.2,Robert J. Miller,United States
-6,4897,MKC,MKC,KMKC,6298654.0,39.12417,-94.59194,Downtown,United States
-6,4898,MKE,MKE,KMKE,5263045.0,42.948093,-87.90267,General Mitchell International,United States
-5,4899,MKF,CSG,,0.0,32.466667,-84.98333,Mckenna AAF,United States
-5,4900,MKG,MKG,KMKG,5003137.0,43.170555,-86.2375,Muskegon,United States
-10,4904,MKK,MKK,PHMK,5851208.0,21.152779,-157.1,Molokai,United States
-6,4905,MKL,MKL,KMKL,4640715.0,35.60139,-88.915276,Mc Kellar-Sipes Regional,United States
-6,4908,MKO,MKO,,4543338.0,35.660557,-95.36667,Davis Field,United States
-6,4913,MKT,MKT,KMKT,5036429.0,44.22361,-93.918335,Municipal,United States
-5,4920,MLB,MLB,KMLB,6298661.0,28.1025,-80.63028,Melbourne International Airport,United States
-6,4921,MLC,MLC,KMLC,4542370.0,34.88028,-95.785,Mc Alester,United States
-7,4922,MLD,MLD,,5600035.0,42.2,-112.45,Malad City,United States
-7,4924,MLF,MLF,KMLF,5543140.0,38.433334,-113.01667,Milford,United States
-6,4927,MLI,MLI,KMLI,4906974.0,41.453896,-90.50611,Quad-City,United States
-5,4928,MLJ,MLJ,KMLJ,4180873.0,33.083332,-83.23333,Baldwin County,United States
-7,4929,MLK,MLK,,0.0,48.494415,-107.9095,Malta,United States
-9,4930,MLL,MLL,PADM,5868317.0,61.865833,-162.0689,Marshall,United States
-7,4937,MLS,MLS,KMLS,5666176.0,46.430557,-105.880554,Municipal,United States
-5,4938,MLT,MLT,KMLT,4972220.0,45.65,-68.71667,Millinocket,United States
