age_fleet,airline_id,callsign,code_hub,code_iata_airline,code_icao_airline,code_iso2_country,iata_prefix_accounting,name_airline,name_country,size_airline,status_airline,type
17.2,576,ASIAN STAR,RGN,YJ,AWM,MM,601.0,Asian Wings Airways Limited,Myanmar,4,active,scheduled
6.4,626,GOLDEN MYANMAR,MDL,Y5,GMR,MM,509.0,"Golden Myanmar Airlines Public Co.,",Myanmar,3,active,scheduled
17.8,639,AIR MANDALAY,RGN,6T,AMY,MM,,Air Mandalay,Myanmar,2,active,scheduled
2.4,642,MANN ROYAL,RGN,7Y,MYP,MM,,Mann Yadanarpon Airlines,Myanmar,2,active,scheduled
16.8,732,AIR BAGAN,RGN,W9,JAB,MM,17.0,Air Bagan Ltd.,Myanmar,1,active,virtual
0.0,2610,FIRST MYANMAR,RGN,MD,FMI,MM,,FIM Air,Myanmar,0,active,scheduled
14.0,4085,AIR YANGON,RGN,,AYG,MM,,Yangon Airways,Myanmar,2,active,scheduled
24.3,560,AERO MONGOLIA,ULN,M0,MNG,MN,,Aero Mongolia,Mongolia,4,active,scheduled
9.8,565,MONGOL AIR,ULN,OM,MGL,MN,289.0,MIAT,Mongolia,4,active,scheduled
26.1,608,TRANS MONGOLIA,ULN,MR,MML,MN,861.0,Hunnu Air LLC,Mongolia,3,active,scheduled
0.0,4535,JET MONGOLIA,UNKNOWN,,AJR,MN,,A-Jet Aviation,Mongolia,0,active,Unknown
0.0,5681,CENTRAL MONGOLIA,UNKNOWN,,CEM,MN,,Central Mongolia Airways,Mongolia,0,active,Unknown
0.0,6845,EZNIS,ULN,,EZA,MN,,Eznis Airways,Mongolia,0,active,scheduled
0.0,7766,HANGARD,UNKNOWN,,HGD,MN,,Hangard Aviation,Mongolia,0,active,Unknown
0.0,8616,Unknown,UNKNOWN,,KHN,MN,,Khaan Airlines,Mongolia,0,active,Unknown
0.0,9324,MONGOLIA CARGO,ULN,,MGC,MN,,Air Cargo Mongolia,Mongolia,0,active,cargo
0.0,9795,Unknown,UNKNOWN,,NHN,MN,,Mongolyn Alt Mak,Mongolia,0,active,Unknown
0.0,12270,TAIMEN,UNKNOWN,,TME,MN,,Thomas Air,Mongolia,0,active,Unknown
0.0,12300,Unknown,ULN,,TNL,MN,,Sky Horse Aviation,Mongolia,0,active,charter
0.0,12301,SKY HORSE,UNKNOWN,,TNL,MN,,Tengeriyn Ulaach Shine,Mongolia,0,active,Unknown
7.0,269,AIR MACAU,MFM,NX,AMU,MO,675.0,Air Macau,Macao,17,active,scheduled
0.0,899,Unknown,XZM,3E*,EMU,MO,,East Asia Airlines,Macao,0,active,scheduled
0.0,1216,Unknown,UNKNOWN,8C*,,MO,,Cotai Jet,Macao,0,active,Unknown
0.0,9445,MACAUJET,UNKNOWN,,MMJ,MO,,Macau Jet International,Macao,0,active,Unknown
0.0,5795,AIR ARCTIC,SPN,,CIR,MP,,Arctic Circle Air,Northern Mariana Islands,0,active,charter
15.3,559,Unknown,NKC,L6,MAI,MR,495.0,MAURITANIAN AIRLINES INTERNATIONAL,Mauritania,4,active,scheduled
0.0,5110,BLUE OCEAN,UNKNOWN,,BCN,MR,,Ocean Air,Mauritania,0,active,Unknown
0.0,5354,BENANE,UNKNOWN,,BNV,MR,,Benane Aviation,Mauritania,0,active,Unknown
0.0,5738,CHINGUETTI,UNKNOWN,,CGU,MR,,Chinguetti Airlines,Mauritania,0,active,Unknown
0.0,5902,CEE-EM STAIRS,UNKNOWN,,CMZ,MR,,"CM Sair, Compagnie Mauritanienne des Services ET",Mauritania,0,active,Unknown
0.0,5987,Unknown,UNKNOWN,,CPM,MR,,Compagnie Mauritanienne Des Transports,Mauritania,0,active,Unknown
0.0,6401,Unknown,UNKNOWN,,DRX,MR,,Des R. Cargo Express,Mauritania,0,active,cargo
0.0,6435,DUNAIR,UNKNOWN,,DUN,MR,,Dunair,Mauritania,0,active,Unknown
0.0,6653,ZEMMOUR,UNKNOWN,,EMR,MR,,Zemmour Airlines,Mauritania,0,active,Unknown
0.0,8329,TRADING CARGO,UNKNOWN,,JCH,MR,,Trading Air Cargo,Mauritania,0,active,cargo
0.0,8997,LIMAIR EXPRESS,UNKNOWN,,LME,MR,,Lignes Mauritaniennes Air Express,Mauritania,0,active,Unknown
0.0,9072,AL RIDA,UNKNOWN,,LRW,MR,,Al Rida Airways,Mauritania,0,active,Unknown
0.0,9249,MAURICARGO,UNKNOWN,,MCX,MR,,Cargo Express,Mauritania,0,active,cargo
0.0,9257,MAURI-TRANS,UNKNOWN,,MDE,MR,,Mauritanienne de Transport Aerien,Mauritania,0,active,Unknown
0.0,9355,MAURIA,UNKNOWN,,MIA,MR,,"Mauria, Sociï¿½tï¿½ Mauritanienne D'aviation",Mauritania,0,active,Unknown
0.0,9481,NAVALE,UNKNOWN,,MNV,MR,,Maurtanienne Aerienne Et Navale,Mauritania,0,active,Unknown
0.0,9530,MAUR-FRET,UNKNOWN,,MRF,MR,,Mauritanienne Air Fret,Mauritania,0,active,Unknown
0.0,9601,MAURITANIA AIRWAYS,NKC,,MTW,MR,,Mauritania Airways,Mauritania,0,active,scheduled
0.0,9628,MAURITANIENNE,UNKNOWN,,MWY,MR,,Mauritanienne Airways,Mauritania,0,active,Unknown
0.0,9942,TRANS-SOCIETE,UNKNOWN,,NSC,MR,,Sociï¿½tï¿½ de Transport Aerien de Mauritanie,Mauritania,0,active,Unknown
0.0,10877,AIR ADA,UNKNOWN,,RDM,MR,,Air Ada,Mauritania,0,active,Unknown
0.0,10888,TRANS-RECO,UNKNOWN,,REC,MR,,Trans Reco,Mauritania,0,active,Unknown
0.0,10976,Unknown,UNKNOWN,,RIL,MR,,Regional Air,Mauritania,0,active,Unknown
0.0,11031,AIR AMDER,NKC,,RMD,MR,,Air Amder,Mauritania,0,active,cargo
0.0,11048,AIR-MAUR,UNKNOWN,,RMU,MR,,"C.S.P., Societe",Mauritania,0,active,Unknown
0.0,11604,AVISTELLA,UNKNOWN,,SLV,MR,,Stella Aviation,Mauritania,0,active,Unknown
0.0,11688,AIR SOLEIL,UNKNOWN,,SOE,MR,,"Air Soleil, Sociï¿½tï¿½",Mauritania,0,active,Unknown
0.0,12277,TRAM AIR,UNKNOWN,,TMQ,MR,,"Tram, Sociï¿½tï¿½",Mauritania,0,active,Unknown
0.0,12343,INTERPILOT,UNKNOWN,,TPL,MR,,Tar Interpilot,Mauritania,0,active,Unknown
0.0,12382,SOTRANS,UNKNOWN,,TRM,MR,,Transport Aerien de Mauritanie (TAM),Mauritania,0,active,Unknown
0.0,12446,TOUT-AIR,UNKNOWN,,TTM,MR,,Sociï¿½tï¿½ Tout Transport Mauritanien,Mauritania,0,active,Unknown
0.0,12753,CAMEL,UNKNOWN,,VAN,MR,,Caravan Air,Mauritania,0,active,Unknown
0.0,13030,WESTAF CARGO,UNKNOWN,,WAC,MR,,West African Cargo Airlines,Mauritania,0,active,cargo
0.0,1033,MONTSERRAT,MNI,5M,MNT,MS,,Montserrat Airways Ltd.,Montserrat,0,active,scheduled
10.7,419,AIR MALTA,MLA,KM,AMC,MT,643.0,Air Malta,Malta,8,active,scheduled
0.0,2236,MAIDEN,MLA,IV,SGO,MT,,VVB Aviation Malta,Malta,0,active,charter
19.3,4066,MEDAVIA,MLA,,MDM,MT,,Medavia,Malta,3,active,"scheduled,charter"
3.6,4067,LUXMALTA,MLA,,MLM,MT,,Comlux Aviation Malta,Malta,3,active,private
19.3,4084,Unknown,MLA,,AXY,MT,,Air X Charter,Malta,2,active,charter
13.5,4097,MALETH,MLA,,MLT,MT,,Maleth-Aero,Malta,2,active,charter
0.0,4968,Unknown,UNKNOWN,,AWL,MT,,Air Walser,Malta,0,active,Unknown
0.0,5436,Unknown,MLA,,BSG,MT,,Blue Square Aviation Group Malta,Malta,0,active,private
0.0,5542,Unknown,UNKNOWN,,BZX,MT,,Bravo Zulu,Malta,0,active,Unknown
0.0,6482,ELITE,UNKNOWN,,EAU,MT,,Elitavia Malta,Malta,0,active,Unknown
0.0,6631,Unknown,UNKNOWN,,ELP,MT,,Air Ambulance Malta,Malta,0,active,Unknown
0.0,6649,RULER,UNKNOWN,,EMM,MT,,Emperor Aviation,Malta,0,active,Unknown
0.0,6782,ALI,UNKNOWN,,EUP,MT,,Alieurope,Malta,0,active,Unknown
0.0,6784,FIESTA,MLA,,EUT,MT,,European 2000 Airlines,Malta,0,active,charter
0.0,7681,SKY RUNNER,ZAZ,,HAT,MT,,Air Horizont,Malta,0,active,charter
0.0,7745,Unknown,UNKNOWN,,HES,MT,,Harbour Air Malta,Malta,0,active,Unknown
0.0,7762,MOONRAKER,MLA,,HFM,MT,,Hi Fly Malta,Malta,0,active,charter
0.0,7848,HERGO,MLA,,HME,MT,,Hermes Aviation,Malta,0,active,scheduled
0.0,7991,Unknown,UNKNOWN,,HYP,MT,,Hyperion Aviation,Malta,0,active,Unknown
0.0,8418,Unknown,MLA,,JLN,MT,,Eurojet (Malta),Malta,0,active,private
0.0,8419,JET LINE,UNKNOWN,,JLN,MT,,Eurojet,Malta,0,active,Unknown
0.0,8427,Unknown,MLA,,JMK,MT,,JetMagic,Malta,0,active,private
0.0,8594,KERMAS,MLA,,KER,MT,,Kermas Aviation,Malta,0,active,private
0.0,8603,MORITO,UNKNOWN,,KFE,MT,,Skyfirst,Malta,0,active,Unknown
0.0,9143,LUXWING,UNKNOWN,,LWG,MT,,Luxwing,Malta,0,active,Unknown
0.0,9419,Unknown,UNKNOWN,,MLM,MT,,Comlux Malta,Malta,0,active,Unknown
0.0,9625,MALTA WINGS,UNKNOWN,,MWS,MT,,Malta Wings,Malta,0,active,Unknown
0.0,9661,Unknown,UNKNOWN,,MZE,MT,,Zenith Aviation (Malta),Malta,0,active,Unknown
0.0,9987,VALLETTA,UNKNOWN,,NUB,MT,,Nomad Aviation (Europe),Malta,0,active,Unknown
0.0,10101,Unknown,UNKNOWN,,OFM,MT,,Oasis Flight Malta,Malta,0,active,Unknown
0.0,10254,ORION MALTA,UNKNOWN,,OXM,MT,,Orion,Malta,0,active,Unknown
0.0,10517,ZEBEC,MLA,,PNF,MT,,PanAfriqiyah,Malta,0,active,scheduled
0.0,10558,PERSONAL,UNKNOWN,,PPD,MT,,Personal Air Transport,Malta,0,active,Unknown
0.0,10626,PONTAIR,UNKNOWN,,PTA,MT,,Pontair,Malta,0,active,Unknown
0.0,10672,Unknown,MLA,,PVJ,MT,,Privajet,Malta,0,active,private
0.0,10993,MELITA,UNKNOWN,,RJR,MT,,Air CM Global,Malta,0,active,Unknown
0.0,12541,Unknown,UNKNOWN,,TYJ,MT,,Tyrolean Jet Services Malta,Malta,0,active,Unknown
0.0,12654,ALBI,UNKNOWN,,ULC,MT,,Albinati Aviation,Malta,0,active,Unknown
0.0,12783,OBELIX,MLA,,VCJ,MT,,Avcon Jet Malta,Malta,0,active,private
0.0,12871,VISTA MALTA,UNKNOWN,,VJT,MT,,VistaJet,Malta,0,active,Unknown
0.0,12881,VALOR,MLA,,VLF,MT,,Valorfly,Malta,0,active,charter
0.0,13142,WIZZ MALTA,UNKNOWN,W4,WMT,MT,,Wizz Air Malta,Malta,100,active,scheduled
13.2,337,AIR MAURITIUS,MRU,MK,MAU,MU,239.0,Air Mauritius,Mauritius,12,active,scheduled
0.0,6886,AFRIBEE,UNKNOWN,,FBE,MU,,Pan African Airlines Leasing Company,Mauritius,0,active,Unknown
0.0,8031,CATOVAIR,UNKNOWN,,IBL,MU,,IBL Aviation,Mauritius,0,active,Unknown
15.4,380,ISLAND AVIATION,MLE,Q2,DQA,MV,986.0,Island Aviation Services Ltd.,Maldives,10,active,scheduled
22.7,516,SANDBAR,MLE,LV,MEG,MV,400.0,MEGA Maldives Airlines,Maldives,5,active,scheduled
13.4,676,Unknown,UNKNOWN,VPI,,MV,,FlyMe Villa Air,Maldives,2,active,Unknown
0.0,3568,VILLA AIR,MLE,VP,VQI,MV,,Villa Air Pvt. Ltd. dba Villa Air,Maldives,0,active,scheduled
0.0,7964,TRANS MALDIVIAN,MLE,,HUM,MV,,Trans Maldivian Airways,Maldives,0,active,charter
0.0,12281,TRANS MALDIVIAN,UNKNOWN,,TMW,MV,,Trans Maldivian Airways,Maldives,0,active,Unknown
6.4,630,MALAWIAN,LLW,3W,MWI,MW,529.0,Malawian Airlines,Malawi,3,active,scheduled
0.0,4626,MALAWI,BLZ,,AML,MW,,Air Malawi,Malawi,0,active,scheduled
0.0,9218,MBACHI AIR,UNKNOWN,,MBS,MW,,Mbachi Air/Ground Services,Malawi,0,active,Unknown
0.0,9320,MOFAZ AIR,UNKNOWN,,MFZ,MW,,Mofaz Air,Malawi,0,active,Unknown
0.0,9434,MALAWI EXPRESS,UNKNOWN,,MLX,MW,,Malawi Express,Malawi,0,active,Unknown
0.0,10038,Unknown,LLW,,NYS,MW,,Ulendo Airlink,Malawi,0,active,scheduled
0.0,10039,NYASA,UNKNOWN,,NYS,MW,,Nyasa Express,Malawi,0,active,Unknown
7.2,83,AEROMEXICO,MEX,AM,AMX,MX,139.0,Aeromexico,Mexico,64,active,scheduled
6.4,84,INTERJET,TLC,4O,AIJ,MX,837.0,Interjet,Mexico,63,active,scheduled
8.9,85,COSTERA,MTY,5D,SLI,MX,642.0,Aerolitoral S.A. de C.V.,Mexico,63,active,scheduled
4.5,93,VOLARIS,TLC,Y4,VOI,MX,36.0,Volaris,Mexico,62,active,scheduled
6.5,251,AEROENLACES,MTY,VB,VIV,MX,,Viva Airlines,Mexico,19,active,scheduled
18.5,279,TRANS-AEROMAR,MEX,VW,TAO,MX,942.0,"Transportes Aeromar, S.A. de C.V.",Mexico,16,active,scheduled
32.8,472,AEROUNION,MEX,6R,TNO,MX,873.0,AeroUnion,Mexico,6,active,cargo
25.7,690,MAYAIR,CUN,7M,MYI,MX,10.0,Mayair S.A. de C.V.,Mexico,1,active,scheduled
9.6,713,MASAIR,MEX,M7,MAA,MX,865.0,MAS AIR,Mexico,1,active,"scheduled,cargo"
27.8,3988,GRUPOMONTERREY,MEX,,GMT,MX,,Magnicharters,Mexico,12,active,"scheduled,charter"
16.8,3992,Unknown,UNKNOWN,,LCT,MX,,Transportes Aereos Regionales,Mexico,10,active,Unknown
25.6,4024,ESTAFA,SLP,,ESF,MX,,Estafeta,Mexico,6,active,"scheduled,cargo"
17.7,4039,CALAFIA,SJD,,CFV,MX,,Aero Calafia,Mexico,4,active,scheduled
20.3,4079,AERONAVES,SLW,,VTM,MX,,Aeronaves TSM,Mexico,3,active,"scheduled,cargo"
15.3,4115,Unknown,UNKNOWN,,SVI,MX,,SETRA-Banco de Mexico,Mexico,2,active,Unknown
40.5,4141,DAMOJH,MEX,,DMJ,MX,,Global Air,Mexico,1,active,"scheduled,charter"
9.7,4168,Unknown,TLC,,NTG,MX,,FlyMex,Mexico,1,active,charter
5.8,4170,OMNIFLYS,GDL,,OMF,MX,,Omniflys,Mexico,1,active,private
0.0,4217,AEROINTER,UNKNOWN,,AAO,MX,,Administracion Aeronautica Internacional,Mexico,0,active,Unknown
0.0,4302,AERO COMONDU,UNKNOWN,,ACO,MX,,Aero Comondu,Mexico,0,active,Unknown
0.0,4317,SERACRO,UNKNOWN,,ACW,MX,,Servicios Aereos Across,Mexico,0,active,Unknown
0.0,4345,AERODIPLOMATIC,UNKNOWN,,ADP,MX,,Aerodiplomatic,Mexico,0,active,Unknown
0.0,4347,SONORAV,UNKNOWN,,ADS,MX,,Aviones de Sonora,Mexico,0,active,Unknown
0.0,4350,ARRENDA-TRANS,UNKNOWN,,ADT,MX,,Arrendaminetos y Transportes Turisticos,Mexico,0,active,Unknown
0.0,4373,AERO CALY,UNKNOWN,,AEL,MX,,Aero Caly,Mexico,0,active,Unknown
0.0,4375,AERO OCCIDENTE,UNKNOWN,,AEO,MX,,Aeroservicios Ejecutivos Del Occidente,Mexico,0,active,Unknown
0.0,4387,AEROVENTAS,UNKNOWN,,AEV,MX,,Aeroventas,Mexico,0,active,Unknown
0.0,4406,AERO EMPRESA,UNKNOWN,,AFO,MX,,Aero Empresa Mexicana,Mexico,0,active,Unknown
0.0,4435,ANGELES AMERICA,UNKNOWN,,AGI,MX,,Aereo Transportes Los Angeles de America,Mexico,0,active,Unknown
0.0,4468,Unknown,CUU,,AHI,MX,,Servicios Aereos Chihuahua,Mexico,0,active,private
0.0,4469,AEROCHISA,UNKNOWN,,AHI,MX,,Servicios Aereos de Chihuahua Aerochisa,Mexico,0,active,Unknown
0.0,4470,AVYCOP,UNKNOWN,,AHJ,MX,,Aviones Y Helicopteros Ejecutivos,Mexico,0,active,private
0.0,4471,HIDALGO,UNKNOWN,,AHL,MX,,Aerolineas Hidalgo,Mexico,0,active,Unknown
0.0,4473,HELI ATLANTIS,UNKNOWN,,AHM,MX,,Atlantis Helicopters de Mexico,Mexico,0,active,private
0.0,4520,AERO JBR,SLW,,AJB,MX,,Aero JBR,Mexico,0,active,cargo
0.0,4522,JET EXPRESS,UNKNOWN,,AJE,MX,,Aero Jet Express,Mexico,0,active,Unknown
0.0,4532,BAJANTE,UNKNOWN,,AJN,MX,,Automotriz Baja Notre,Mexico,0,active,Unknown
0.0,4533,AEROEXO,MTY,,AJO,MX,,Aeroejecutivo,Mexico,0,active,scheduled
0.0,4534,AEROJETS,UNKNOWN,,AJP,MX,,Aero Jets Corporativos,Mexico,0,active,Unknown
0.0,4570,ALBATROS,UNKNOWN,,ALB,MX,,Aero Albatros,Mexico,0,active,Unknown
0.0,4588,VALLARTA,UNKNOWN,,ALL,MX,,Aerovallarta,Mexico,0,active,Unknown
0.0,4628,NORAM,UNKNOWN,,AMM,MX,,Aerotransportacion de Norteamerica,Mexico,0,active,Unknown
0.0,4675,SECRETARIA DEARINA,UNKNOWN,,ANX,MX,,Secretaria de Marina,Mexico,0,active,Unknown
0.0,4679,ALCON,SLW,,AOA,MX,,Alcon Servicios Aereos,Mexico,0,active,charter
0.0,4696,ANDRODA,UNKNOWN,,AOM,MX,,Andromeda Taxi Aereo,Mexico,0,active,Unknown
0.0,4703,AEROSOL,UNKNOWN,,AOS,MX,,Servicios Aerecs Del Sol,Mexico,0,active,Unknown
0.0,4747,ALQUILADORA,UNKNOWN,,AQC,MX,,Alquiladora de Casas,Mexico,0,active,Unknown
0.0,4752,Unknown,CUN,,AQT,MX,,Avioquintana,Mexico,0,active,charter
0.0,4753,AVIOQUINTANA,UNKNOWN,,AQT,MX,,Aviones de Renta de Quintana Roo,Mexico,0,active,Unknown
0.0,4765,Unknown,TLC,,ARI,MX,,Aerovics,Mexico,0,active,private
0.0,4767,AEROVICS,UNKNOWN,,ARI,MX,,Aero Vics,Mexico,0,active,Unknown
0.0,4791,HAFE,UNKNOWN,,ARS,MX,,Aeronaves Hafe,Mexico,0,active,Unknown
0.0,4807,ASERTEC,UNKNOWN,,ASE,MX,,Servicios de Aviacion Asertec,Mexico,0,active,Unknown
0.0,4851,AMTRAVEL,UNKNOWN,,ATE,MX,,Servicio Mericano de Vuelose de Fletamento,Mexico,0,active,Unknown
0.0,4866,ALTIPLANO,UNKNOWN,,ATP,MX,,Servicios Aereos del Altiplano,Mexico,0,active,Unknown
0.0,4913,AVES FLIGHT,UNKNOWN,,AVF,MX,,Aves Flight Share,Mexico,0,active,Unknown
0.0,4925,Unknown,TLC,,AVM,MX,,Avemex - Aviacion Ejecutiva Mexicana,Mexico,0,active,private
0.0,4990,AEROMEXHAGA,UNKNOWN,,AXH,MX,,Aeromexhaga,Mexico,0,active,Unknown
0.0,5002,AXTRANSPORTER,UNKNOWN,,AXT,MX,,AX Transporter,Mexico,0,active,Unknown
0.0,5061,BONITO AIR,UNKNOWN,,BAI,MX,,Pueblo Bonito Air,Mexico,0,active,Unknown
0.0,5189,AERO BG,UNKNOWN,,BGG,MX,,Aero BG,Mexico,0,active,Unknown
0.0,5206,BAHIA,UNKNOWN,,BHC,MX,,Aerotaxis de la Bahia,Mexico,0,active,Unknown
0.0,5242,BIZMEX,TLC,,BIZ,MX,,Bizjet de Mexico,Mexico,0,active,private
0.0,5244,BAJA AIR,UNKNOWN,,BJA,MX,,Baja Air,Mexico,0,active,Unknown
0.0,5247,BAXA,UNKNOWN,,BJF,MX,,Baja Fly,Mexico,0,active,Unknown
0.0,5314,AEROLOZ,UNKNOWN,,BLZ,MX,,Aero Barloz,Mexico,0,active,Unknown
0.0,5331,BANXICO,UNKNOWN,,BMX,MX,,Banco de Mexico,Mexico,0,active,Unknown
0.0,5363,AEROBONA,UNKNOWN,,BOC,MX,,Aerobona,Mexico,0,active,Unknown
0.0,5434,Unknown,UNKNOWN,,BSD,MX,,Blue Star Airlines,Mexico,0,active,Unknown
0.0,5469,AEROLINES ALBATROS,UNKNOWN,,BTS,MX,,Aerolineas Nacionales Albatros,Mexico,0,active,Unknown
0.0,5490,BEEVEEGEE VIAJES,UNKNOWN,,BVG,MX,,BVG Viajes,Mexico,0,active,Unknown
0.0,5505,ALTERAERO,UNKNOWN,,BWK,MX,,Alter Aeroservicios,Mexico,0,active,Unknown
0.0,5532,BONAN AIR,UNKNOWN,,BZA,MX,,Aerolineas Bonanza,Mexico,0,active,Unknown
0.0,5540,BINIZA,UNKNOWN,,BZS,MX,,Aero Biniza,Mexico,0,active,Unknown
0.0,5579,CONSORCIO,UNKNOWN,,CAX,MX,,Consorcio Aereo de Xalapa,Mexico,0,active,Unknown
0.0,5604,TAXI CABO,UNKNOWN,,CBO,MX,,Aerotaxi del Cabo,Mexico,0,active,Unknown
0.0,5610,Unknown,UNKNOWN,,CBV,MX,,Aereo Cabo,Mexico,0,active,Unknown
0.0,5620,CHILCHOTA,UNKNOWN,,CCH,MX,,Chilchota Taxi Aereo,Mexico,0,active,Unknown
0.0,5641,HELICORPORATIVO,UNKNOWN,,CCV,MX,,Centro de Helicopteros Corporativos,Mexico,0,active,private
0.0,5674,CENTRA AEREOS,UNKNOWN,,CEE,MX,,Servivios Aereos Centrales,Mexico,0,active,Unknown
0.0,5848,AEROCASTILLO,GDL,,CLL,MX,,Aerovias Castillo,Mexico,0,active,private
0.0,5900,EL CAMINNATE,UNKNOWN,,CMX,MX,,El Caminante Taxi Aereo,Mexico,0,active,Unknown
0.0,5904,CENCOR,UNKNOWN,,CNC,MX,,Corporacion Aereo Cencor,Mexico,0,active,Unknown
0.0,5980,CORPORNAG,UNKNOWN,,CPG,MX,,Corporacion Aeroangeles,Mexico,0,active,Unknown
0.0,6018,HELI-MEX,UNKNOWN,,CRH,MX,,CRI Helicopters Mexico,Mexico,0,active,private
0.0,6019,CROAIR,UNKNOWN,,CRI,MX,,Crown Air,Mexico,0,active,Unknown
0.0,6025,Unknown,TLC,,CRM,MX,,Commander Mexico,Mexico,0,active,private
0.0,6026,COMMANDERMEX,UNKNOWN,,CRM,MX,,Commander Mexicana,Mexico,0,active,Unknown
0.0,6029,AEROTRANSCORP,UNKNOWN,,CRP,MX,,Aerotransportes Corporativos,Mexico,0,active,Unknown
0.0,6035,COMERCIAL AEREA,UNKNOWN,,CRS,MX,,Comercial Aerea,Mexico,0,active,Unknown
0.0,6077,CORP EJECUTIVA,UNKNOWN,,CTC,MX,,Corporacion Ejecutiva de Transporte Aereo,Mexico,0,active,Unknown
0.0,6078,AEROCORPORATIVOS,UNKNOWN,,CTD,MX,,Aerocorporativos,Mexico,0,active,Unknown
0.0,6097,CENTAURO,UNKNOWN,,CTR,MX,,Aerolineas Centauro,Mexico,0,active,Unknown
0.0,6112,CUAHONTE,UPN,,CUO,MX,,Aerocuahonte,Mexico,0,active,scheduled
0.0,6114,Unknown,UNKNOWN,,CUO,MX,,Aero Cuahonte,Mexico,0,active,Unknown
0.0,6126,COMEREJECUTIVA,UNKNOWN,,CVJ,MX,,Comercializacion de Aviacion Ejecutiva,Mexico,0,active,Unknown
0.0,6234,DELCARIBE,UNKNOWN,,DCA,MX,,Aerotaxi del Caribe,Mexico,0,active,Unknown
0.0,6264,DANDY,UNKNOWN,,DDY,MX,,Servicios Aereos Dandy,Mexico,0,active,Unknown
0.0,6270,DESTILA MIELES,UNKNOWN,,DEM,MX,,Destiladora de Alcoholes Y Mieles,Mexico,0,active,Unknown
0.0,6273,DESTINA,UNKNOWN,,DES,MX,,Servicios Aereos Especializados Destina,Mexico,0,active,Unknown
0.0,6289,DGO JET,UNKNOWN,,DGO,MX,,Dgo Jet,Mexico,0,active,Unknown
0.0,6303,AEROMEDICA,UNKNOWN,,DIC,MX,,Aeromedica,Mexico,0,active,Unknown
0.0,6311,DURANGO JET,UNKNOWN,,DJE,MX,,Durango Jet,Mexico,0,active,Unknown
0.0,6324,DELGOLFO,UNKNOWN,,DLG,MX,,Aerolineas del Golfo,Mexico,0,active,Unknown
0.0,6333,AEROMODELO,UNKNOWN,,DLS,MX,,Aero Modelo,Mexico,0,active,Unknown
0.0,6337,DINAMICAMONT,UNKNOWN,,DMC,MX,,Aerodinamica de Monterrey,Mexico,0,active,Unknown
0.0,6341,DEMLY,UNKNOWN,,DMF,MX,,Dmcfly,Mexico,0,active,Unknown
0.0,6342,AERODINAMICO,UNKNOWN,,DMI,MX,,Aeroservicios Dimamicos,Mexico,0,active,Unknown
0.0,6344,Unknown,UNKNOWN,,DML,MX,,Aerotaxis Dosmil,Mexico,0,active,Unknown
0.0,6352,AERO DENIM,UNKNOWN,,DNI,MX,,Servicios Aereos Denim,Mexico,0,active,Unknown
0.0,6395,ADRO SERVICIOS,UNKNOWN,,DRO,MX,,Adro Servicios Aereos,Mexico,0,active,Unknown
0.0,6419,AERO OCCIDENTAL,UNKNOWN,,DTL,MX,,Aero Occidental,Mexico,0,active,Unknown
0.0,6438,AERO DAVINCI,REX,,DVI,MX,,Aero Davinci Internacional,Mexico,0,active,charter
0.0,6443,AEROTAXI DVZ,UNKNOWN,,DVZ,MX,,Aerotaxi DVZ,Mexico,0,active,Unknown
0.0,6476,EJECUTIVO-AEREO,UNKNOWN,,EAR,MX,,Transporte Ejecutivo Aereo,Mexico,0,active,Unknown
0.0,6487,CALIEXET,UNKNOWN,,EBC,MX,,Aero Ejecutivo de Baja California,Mexico,0,active,Unknown
0.0,6500,ECOTOUR,UNKNOWN,,ECD,MX,,Ecotour,Mexico,0,active,Unknown
0.0,6504,EJECUTIVIS RCG,UNKNOWN,,ECG,MX,,Aero Ejecutivos R.C.G.,Mexico,0,active,Unknown
0.0,6511,AERO COMERCIALES,UNKNOWN,,ECM,MX,,Aerolineas Comerciales,Mexico,0,active,Unknown
0.0,6526,LINEAS DURANGO,UNKNOWN,,EDD,MX,,Lineas Aereas Ejecutivas de Durango,Mexico,0,active,Unknown
0.0,6543,EJEAERMEX,UNKNOWN,,EEM,MX,,Ejecutivo Aereo de Mexico,Mexico,0,active,Unknown
0.0,6551,EXECUTIVE EXPRESS,UNKNOWN,,EEX,MX,,Executive Express Aviation,Mexico,0,active,Unknown
0.0,6596,GRUPOEJECUTIVA,UNKNOWN,,EJC,MX,,Grupo de Aviacion Ejecutiva,Mexico,0,active,Unknown
0.0,6603,EJECORPORATIVOS,UNKNOWN,,EJP,MX,,Aeroservicios Ejecutivos Corporativos,Mexico,0,active,Unknown
0.0,6607,EJECUTIVA,UNKNOWN,,EJV,MX,,Compania Ejecutiva,Mexico,0,active,Unknown
0.0,6628,CRELAM,UNKNOWN,,ELM,MX,,Crelam,Mexico,0,active,Unknown
0.0,6655,SERVIEMPRESARIAL,UNKNOWN,,EMS,MX,,Aero Servicios Empresariales,Mexico,0,active,Unknown
0.0,6660,ARRENDADORA,UNKNOWN,,END,MX,,Arrendadora y Transortadora Aerea,Mexico,0,active,Unknown
0.0,6661,Unknown,UNKNOWN,,ENE,MX,,Enerjet,Mexico,0,active,Unknown
0.0,6676,AERO ERMES,UNKNOWN,,EOM,MX,,Aero Ermes,Mexico,0,active,Unknown
