status,aircraft_iata_code,aircraft_icao24,aircraft_icao_code,aircraft_reg_number,airline_iata_code,airline_icao_code,arrival_iata_code,arrival_icao_code,departure_iata_code,departure_icao_code,flight_iata_number,flight_icao_number,flight_number,geography_altitude,geography_direction,geography_latitude,geography_longitude,speed_horizontal,speed_is_ground,speed_vspeed,system_squawk,system_updated
Unknown,A321,ACB9ED,A321,N919US,AA,AAL,DFW,KDFW,PDX,KPDX,AA3229,AAL3229,3229,10058.4,120.76,42.3901,-113.75,883.62,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B788,ABFDD1,B788,N872AN,AA,AAL,DFW,KDFW,HNL,PHNL,AA6,AAL6,6,12498.0,75.0,31.1335,-123.541,1037.12,0.0,0.0,,2025-11-14 09:04:54+00:00
en-route,B738,AC4DFB,B738,N892NN,AA,AAL,ORD,KORD,LAS,KLAS,AA3323,AAL3323,3323,9448.8,69.85,40.5997,-102.842,956.808,0.0,0.0,,2025-11-14 09:14:52+00:00
Unknown,B738,AD5FEA,B738,N961AN,AA,AAL,MIA,KMIA,SLC,KSLC,AA3333,AAL3333,3333,11277.6,119.35,33.7795,-89.9216,956.088,0.0,0.0,6003.0,2025-11-14 09:14:52+00:00
en-route,B738,ADBB39,B738,N984NN,AA,AAL,ORD,KORD,LAX,KLAX,AA3316,AAL3316,3316,10668.0,72.23,37.1002,-109.993,958.788,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A21N,A4ACAE,A21N,N400AN,AA,AAL,MIA,KMIA,SAN,KSAN,AA3304,AAL3304,3304,10050.8,104.59,30.5259,-96.5068,882.216,0.0,2.34,,2025-11-14 09:14:52+00:00
en-route,B738,AB8C37,B738,N843NN,AA,AAL,MIA,KMIA,LAS,KLAS,AA3321,AAL3321,3321,10668.0,102.05,34.9088,-107.841,931.716,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A333,AB15C2,A333,N813NW,DL,DAL,JFK,KJFK,AMS,EHAM,DL47,DAL47,47,10972.8,285.04,54.6321,-7.4306,820.764,0.0,0.0,2125.0,2025-11-14 09:14:52+00:00
en-route,A359,A759F1,A359,N573DZ,DL,DAL,SYD,YSSY,LAX,KLAX,DL41,DAL41,41,10972.8,234.0,29.413,-133.309,966.744,0.0,0.0,,2025-11-14 09:04:50+00:00
en-route,A359,A76516,A359,N576DZ,DL,DAL,LAX,KLAX,SYD,YSSY,DL40,DAL40,40,11887.2,43.0,15.7894,-148.245,929.704,0.0,0.0,,2025-11-14 09:04:30+00:00
started,A339,A50370,A339,N422DZ,DL,DAL,JFK,KJFK,ACC,DGAA,DL157,DAL157,157,0.0,14.0,5.5999,-0.1716,3.704,1.0,0.0,,2025-11-14 09:04:34+00:00
en-route,B752,AB3C61,B752,N823DX,DL,DAL,SEA,KSEA,KOA,PHKO,DL485,DAL485,485,11277.6,46.0,34.3305,-146.199,870.44,0.0,0.0,,2025-11-14 09:04:48+00:00
en-route,A21N,A6F23D,A21N,N547DE,DL,DAL,SEA,KSEA,OGG,PHOG,DL394,DAL394,394,10058.4,41.0,25.8765,-155.745,840.808,0.0,0.0,,2025-11-14 09:04:30+00:00
en-route,A359,A69BD9,A359,N525DN,DL,DAL,ICN,RKSI,ATL,KATL,DL27,DAL27,27,10972.8,309.0,54.3629,-112.654,879.7,0.0,0.0,,2025-11-14 09:05:14+00:00
en-route,A21N,A6981A,A21N,N524DE,DL,DAL,ATL,KATL,LAS,KLAS,DL952,DAL952,952,7147.56,82.83,35.9883,-113.599,905.292,0.0,8.208,,2025-11-14 09:14:52+00:00
en-route,A21N,A6BFA6,A21N,N534DT,DL,DAL,EWR,KEWR,SLC,KSLC,DL2038,DAL2038,2038,10668.0,90.34,42.0268,-88.1151,942.696,0.0,0.0,6044.0,2025-11-14 09:14:52+00:00
en-route,B752,A8E1CC,B752,N6710E,DL,DAL,ATL,KATL,LAS,KLAS,DL722,DAL722,722,11277.6,81.89,37.1931,-104.189,931.608,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A339,A50ADC,A339,N424DX,DL,DAL,EZE,SAEZ,JFK,KJFK,DL115,DAL115,115,11582.4,180.0,-5.9303,-59.0673,866.736,0.0,0.0,,2025-11-14 09:05:02+00:00
Unknown,A359,A69822,A359,N524DN,DL,DAL,CPT,FACT,ATL,KATL,DL210,DAL210,210,11278.8,129.0,6.4269,-36.9021,942.668,0.0,0.0,,2025-11-14 09:04:09+00:00
en-route,B739,AB477D,B739,N826DN,DL,DAL,ATL,KATL,BOI,KBOI,DL730,DAL730,730,11277.6,131.74,36.3027,-87.4477,990.324,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A339,A50725,A339,N423DX,DL,DAL,ATL,KATL,CDG,LFPG,DL83,DAL83,83,10972.8,306.87,50.0799,-6.7244,935.244,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,A68946,A359,N520DN,DL,DAL,JNB,FAOR,ATL,KATL,DL200,DAL200,200,11280.0,124.0,6.1837,-25.1943,963.04,0.0,0.0,,2025-11-14 09:04:32+00:00
Unknown,A339,A52AED,A339,N432DX,DL,DAL,JFK,KJFK,FCO,LIRF,DL183,DAL183,183,8884.92,319.17,43.0964,9.7517,863.964,0.0,14.04,1254.0,2025-11-14 09:14:52+00:00
en-route,B752,A9A901,B752,N721TW,DL,DAL,BOS,KBOS,LAX,KLAX,DL507,DAL507,507,11887.2,98.79,42.7023,-81.573,993.24,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A359,A6946B,A359,N523DN,DL,DAL,DTW,KDTW,ICN,RKSI,DL158,DAL158,158,11887.2,112.64,49.0775,-123.149,1029.42,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,A68336,A359,N519DN,DL,DAL,MSP,KMSP,HND,RJTT,DL120,DAL120,120,9448.8,60.76,35.9833,142.82,1137.56,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,A65BB7,A359,N509DN,DL,DAL,SEA,KSEA,HND,RJTT,DL166,DAL166,166,11277.6,49.0,37.9372,147.088,1155.65,0.0,0.0,,2025-11-14 09:05:07+00:00
started,A332,ABB3BE,A332,N853NW,DL,DAL,ATL,KATL,FRA,EDDF,DL15,DAL15,15,0.0,340.31,50.0512,8.5884,0.0,1.0,0.0,,2025-11-14 09:14:37+00:00
en-route,B763,A1286C,B763,N174DZ,DL,DAL,SFO,KSFO,JFK,KJFK,DL1732,DAL1732,1732,6736.08,166.77,38.1861,-122.756,606.888,0.0,-33.948,,2025-11-14 09:14:52+00:00
en-route,A21N,A7851C,A21N,N584DN,DL,DAL,MIA,KMIA,SLC,KSLC,DL2040,DAL2040,2040,10668.0,116.71,33.4485,-90.6517,964.08,0.0,0.0,6031.0,2025-11-14 09:14:52+00:00
en-route,BCS3,A3A509,BCS3,N334DU,DL,DAL,FAI,PAFA,SEA,KSEA,DL2186,DAL2186,2186,1264.92,275.71,64.6644,-147.936,390.852,0.0,-17.568,,2025-11-14 09:14:51+00:00
en-route,A333,AB4FD4,A333,N828NW,DL,DAL,ATL,KATL,LIM,SPIM,DL150,DAL150,150,10972.8,1.0,18.7679,-81.4973,877.848,0.0,0.0,,2025-11-14 09:05:39+00:00
en-route,A333,AB4C1D,A333,N827NW,DL,DAL,ATL,KATL,SCL,SCEL,DL146,DAL146,146,10972.8,1.0,15.2001,-81.5827,900.072,0.0,0.0,,2025-11-14 09:05:13+00:00
en-route,A359,A7563A,A359,N572DZ,DL,DAL,LAX,KLAX,AKL,NZAA,DL64,DAL64,64,12192.0,44.0,14.0205,-149.98,938.964,0.0,0.0,,2025-11-14 09:04:22+00:00
en-route,A332,ABC29A,A332,N857NW,DL,DAL,LHR,EGLL,SEA,KSEA,DL20,DAL20,20,11887.2,133.03,55.5939,-12.1668,874.008,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,B764,AB4840,B764,N826MH,DL,DAL,CDG,LFPG,JFK,KJFK,DL266,DAL266,266,10669.2,74.0,48.3627,-33.8685,887.108,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,A333,AB44AF,A333,N825NW,DL,DAL,SLC,KSLC,AMS,EHAM,DL57,DAL57,57,10363.2,283.32,53.6071,-1.0201,795.564,0.0,0.0,2134.0,2025-11-14 09:14:52+00:00
en-route,A359,A64CDB,A359,N505DN,DL,DAL,SCL,SCEL,ATL,KATL,DL147,DAL147,147,11887.2,163.0,-24.419,-73.486,1007.49,0.0,0.0,,2025-11-14 09:05:02+00:00
en-route,B763,A0F4B5,B763,N1605,DL,DAL,JFK,KJFK,SFO,KSFO,DL2112,DAL2112,2112,11285.2,93.07,42.4539,-91.8894,968.148,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,A03F1E,A321,N115DN,DL,DAL,ATL,KATL,SAN,KSAN,DL559,DAL559,559,7620.0,107.47,34.2224,-85.7096,974.664,0.0,-58.536,,2025-11-14 09:14:52+00:00
en-route,A21N,A76C79,A21N,N578DN,DL,DAL,CVG,KCVG,LAS,KLAS,DL2841,DAL2841,2841,10675.6,89.12,39.5092,-93.0062,963.144,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A21N,A64578,A21N,N503DZ,DL,DAL,LAX,KLAX,KOA,PHKO,DL486,DAL486,486,10058.4,61.0,23.8934,-146.57,807.472,0.0,0.0,,2025-11-14 09:04:28+00:00
en-route,A333,AB3D41,A333,N823NW,DL,DAL,ATL,KATL,GRU,SBGR,DL104,DAL104,104,10972.8,320.42,18.0939,-66.7577,831.348,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A21N,A6EACF,A21N,N545DE,DL,DAL,DTW,KDTW,LAS,KLAS,DL851,DAL851,851,10668.0,74.0,39.792,-101.814,938.964,0.0,0.0,,2025-11-14 09:04:57+00:00
en-route,A321,A04DFA,A321,N119DN,DL,DAL,ATL,KATL,ONT,KONT,DL828,DAL828,828,10972.8,98.25,35.3953,-92.8422,967.5,0.0,-11.7,,2025-11-14 09:14:52+00:00
en-route,A21N,A6CE7D,A21N,N538DN,DL,DAL,ATL,KATL,SLC,KSLC,DL912,DAL912,912,10066.0,135.9,35.9778,-87.086,1003.25,0.0,0.0,,2025-11-14 09:14:52+00:00
started,A339,A4BBDE,A339,N404DX,DL,DAL,ATL,KATL,LHR,EGLL,DL33,DAL33,33,2567.94,289.45,51.4415,-0.7468,528.336,0.0,37.44,4215.0,2025-11-14 09:14:52+00:00
en-route,A333,AB0E54,A333,N811NW,DL,DAL,ATL,KATL,OGG,PHOG,DL535,DAL535,535,11887.2,85.1,34.8634,-104.816,933.12,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,A3323D,A321,N305DN,DL,DAL,BOS,KBOS,SLC,KSLC,DL696,DAL696,696,10668.0,90.47,43.1379,-85.3053,903.816,0.0,0.0,3744.0,2025-11-14 09:14:52+00:00
en-route,A339,A53D80,A339,N437DX,DL,DAL,ATL,KATL,GRU,SBGR,DL268,DAL268,268,12352.0,326.19,31.6012,-82.3586,728.856,0.0,-17.568,6002.0,2025-11-14 09:14:52+00:00
en-route,A21N,A6492F,A21N,N504DZ,DL,DAL,JFK,KJFK,SLC,KSLC,DL705,DAL705,705,10668.0,87.42,42.4687,-89.0706,904.68,0.0,0.0,6026.0,2025-11-14 09:14:52+00:00
en-route,B739,AC1E2D,B739,N880DN,DL,DAL,RDU,KRDU,LAS,KLAS,DL822,DAL822,822,10668.0,100.43,36.9896,-84.0194,950.976,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A21N,A6F5FC,A21N,N548DN,DL,DAL,LAX,KLAX,LIH,PHLI,DL435,DAL435,435,6149.34,92.35,21.9309,-158.094,813.708,0.0,21.06,,2025-11-14 09:14:48+00:00
started,B763,A0F4F6,B763,N16065,DL,DAL,SLC,KSLC,HNL,PHNL,DL357,DAL357,357,0.0,171.56,21.314,-157.946,37.044,1.0,0.0,2477.0,2025-11-14 09:14:30+00:00
en-route,A21N,A6E361,A21N,N543DE,DL,DAL,BOS,KBOS,SEA,KSEA,DL473,DAL473,473,10668.0,116.21,48.141,-89.0925,943.38,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B752,A8E20F,B752,N6712B,DL,DAL,DTW,KDTW,PHX,KPHX,DL2076,DAL2076,2076,11894.8,71.57,40.7561,-91.6732,919.476,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B763,A1775F,B763,N194DN,DL,DAL,JFK,KJFK,HNL,PHNL,DL650,DAL650,650,11285.2,71.63,39.9396,-110.323,1022.54,0.0,-1.188,,2025-11-14 09:14:17+00:00
en-route,B738,A441D6,B738,N3734B,DL,DAL,JFK,KJFK,DEN,KDEN,DL758,DAL758,758,11887.2,97.93,42.0904,-80.5896,966.708,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,B763,A15B05,B763,N187DN,DL,DAL,JFK,KJFK,LAX,KLAX,DL676,DAL676,676,11277.6,70.28,38.0368,-108.31,965.988,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A321,A40694,A321,N359DN,DL,DAL,ATL,KATL,LAX,KLAX,DL783,DAL783,783,10058.4,96.21,34.9119,-90.4844,959.4,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A359,A690BF,A359,N522DZ,DL,DAL,HND,RJTT,LAX,KLAX,DL7,DAL7,7,1447.8,186.77,35.3815,140.116,408.42,0.0,-10.548,3237.0,2025-11-14 09:14:52+00:00
en-route,A359,A67BD3,A359,N517DZ,DL,DAL,HND,RJTT,DTW,KDTW,DL275,DAL275,275,12192.0,225.0,43.4709,148.928,777.84,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A359,A68CFD,A359,N521DN,DL,DAL,ATL,KATL,CPT,FACT,DL211,DAL211,211,12192.0,315.77,23.7519,-72.8145,775.332,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,AAF4C8,B739,N805DN,DL,DAL,DTW,KDTW,LAS,KLAS,DL845,DAL845,845,10774.7,85.44,42.0754,-85.874,930.816,0.0,-52.668,,2025-11-14 09:14:52+00:00
en-route,A21N,A7B40E,A21N,N596DT,DL,DAL,BOS,KBOS,SFO,KSFO,DL1655,DAL1655,1655,10668.0,85.1,42.9658,-96.5788,910.8,0.0,0.0,,2025-11-14 09:14:52+00:00
Unknown,A339,A51601,A339,N427DX,DL,DAL,AMS,EHAM,SEA,KSEA,DL142,DAL142,142,990.6,86.78,52.582,4.6056,428.472,0.0,-22.248,6301.0,2025-11-14 09:14:52+00:00
en-route,B739,AB967B,B739,N846DN,DL,DAL,MSP,KMSP,SFO,KSFO,DL2789,DAL2789,2789,10058.4,53.59,39.878,-119.123,1060.85,0.0,-2.34,,2025-11-14 09:14:52+00:00
en-route,A21N,A6893E,A21N,N520DE,DL,DAL,MSP,KMSP,ANC,PANC,DL377,DAL377,377,10652.8,116.0,56.7064,-116.818,922.296,0.0,0.0,,2025-11-14 09:04:49+00:00
en-route,B752,A8AAC8,B752,N658DL,DL,DAL,ATL,KATL,RNO,KRNO,DL391,DAL391,391,11894.8,111.19,38.2318,-97.1103,973.296,0.0,0.0,3257.0,2025-11-14 09:14:52+00:00
en-route,A21N,A6F9B3,A21N,N549DN,DL,DAL,JFK,KJFK,PHX,KPHX,DL548,DAL548,548,10660.4,72.67,39.9029,-92.1133,913.788,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,B753,A7B4F2,B753,N596NW,DL,DAL,MSP,KMSP,LAX,KLAX,DL430,DAL430,430,11277.6,60.07,40.231,-106.552,931.716,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,A21N,A65BBC,A21N,N509DT,DL,DAL,JFK,KJFK,SEA,KSEA,DL452,DAL452,452,10058.4,98.0,46.7541,-113.302,961.188,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A21N,A67F81,A21N,N518DQ,DL,DAL,ANC,PANC,MSP,KMSP,DL411,DAL411,411,11582.4,265.95,60.8929,-144.995,787.212,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,B763,A11380,B763,N169DZ,DL,DAL,JFK,KJFK,LAX,KLAX,DL960,DAL960,960,11277.6,82.7,41.6756,-91.0705,961.596,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,ACE60C,B739,N930DZ,DL,DAL,MSP,KMSP,SEA,KSEA,DL953,DAL953,953,10668.0,95.0,47.2299,-114.358,948.224,0.0,0.0,6602.0,2025-11-14 09:05:13+00:00
en-route,B752,A6EC52,B752,N545US,DL,DAL,SEA,KSEA,LIH,PHLI,DL375,DAL375,375,11277.6,43.0,29.2279,-152.223,850.068,0.0,0.0,,2025-11-14 09:04:48+00:00
en-route,B752,A988F0,B752,N713TW,DL,DAL,ATL,KATL,SFO,KSFO,DL315,DAL315,315,11277.6,105.36,36.6364,-88.8394,971.82,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,A0103B,A321,N103DY,DL,DAL,DTW,KDTW,SAN,KSAN,DL764,DAL764,764,11270.0,82.78,41.9345,-86.9303,942.732,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,A05F37,A321,N123DW,DL,DAL,ATL,KATL,DEN,KDEN,DL302,DAL302,302,11277.6,113.63,36.2098,-91.5963,970.308,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A21N,A6A33F,A21N,N527DE,DL,DAL,BOS,KBOS,SAN,KSAN,DL402,DAL402,402,10683.2,80.8,42.1707,-93.3206,926.82,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B752,A939E8,B752,N694DL,DL,DAL,ATL,KATL,SFO,KSFO,DL495,DAL495,495,11887.2,97.94,39.2326,-100.174,964.872,0.0,-2.34,,2025-11-14 09:14:50+00:00
en-route,A21N,A7AC8F,A21N,N594DA,DL,DAL,TPA,KTPA,SLC,KSLC,DL2077,DAL2077,2077,10668.0,125.56,33.7776,-89.9984,974.412,0.0,0.0,6013.0,2025-11-14 09:14:52+00:00
en-route,A321,A402DD,A321,N358DN,DL,DAL,MSP,KMSP,PHX,KPHX,DL2249,DAL2249,2249,11887.2,37.09,38.9232,-102.146,875.268,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A339,A4DBEF,A339,N412DX,DL,DAL,ATL,KATL,EZE,SAEZ,DL110,DAL110,110,11582.4,338.1,27.5149,-80.8098,804.384,0.0,0.0,3670.0,2025-11-14 09:14:52+00:00
en-route,B763,A13386,B763,N177DN,DL,DAL,ATL,KATL,LAS,KLAS,DL573,DAL573,573,11887.2,100.99,34.8434,-88.7303,990.468,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,A46A7E,A321,N384DN,DL,DAL,ATL,KATL,SAN,KSAN,DL819,DAL819,819,10668.0,92.45,35.0987,-95.0402,952.812,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A21N,A67805,A21N,N516DA,DL,DAL,MCO,KMCO,LAX,KLAX,DL547,DAL547,547,10675.6,105.69,30.3983,-94.7477,904.104,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A333,AAF1FA,A333,N804NW,DL,DAL,MSP,KMSP,HNL,PHNL,DL313,DAL313,313,10668.0,71.38,39.1019,-113.564,1061.21,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B764,AB8FD0,B764,N844MH,DL,DAL,ZRH,LSZH,JFK,KJFK,DL52,DAL52,52,11277.6,99.97,48.7146,1.4485,887.544,0.0,-1.188,1161.0,2025-11-14 09:14:52+00:00
landed,A339,A52EA4,A339,N433DX,DL,DAL,FCO,LIRF,JFK,KJFK,DL230,DAL230,230,0.0,163.0,41.7991,12.244,3.704,1.0,0.0,,2025-11-14 09:04:23+00:00
en-route,B763,A1574E,B763,N186DN,DL,DAL,JFK,KJFK,LAX,KLAX,DL915,DAL915,915,10668.0,68.14,37.0222,-110.841,949.86,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A339,A52736,A339,N431DX,DL,DAL,JFK,KJFK,GRU,SBGR,DL226,DAL226,226,7063.74,331.11,39.4405,-72.9969,571.14,0.0,-38.628,,2025-11-14 09:14:52+00:00
en-route,B764,AB8862,B764,N842MH,DL,DAL,MXP,LIMC,JFK,KJFK,DL184,DAL184,184,7726.68,111.82,45.0655,6.8629,891.756,0.0,-17.568,2221.0,2025-11-14 09:14:52+00:00
en-route,B739,ABC573,B739,N858DZ,DL,DAL,ATL,KATL,PDX,KPDX,DL888,DAL888,888,10058.4,109.43,42.8001,-105.13,1007.46,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,B763,A17ECD,B763,N196DN,DL,DAL,LIS,LPPT,JFK,KJFK,DL272,DAL272,272,11887.2,89.0,39.0,-17.0766,1003.78,0.0,0.0,,2025-11-14 09:04:54+00:00
en-route,B739,AC733B,B739,N901DN,DL,DAL,DTW,KDTW,SFO,KSFO,DL335,DAL335,335,10668.0,87.39,42.5419,-100.907,977.004,0.0,-1.188,,2025-11-14 09:14:51+00:00
en-route,A339,A4C34C,A339,N406DX,DL,DAL,AMS,EHAM,ATL,KATL,DL74,DAL74,74,6576.06,65.37,52.1839,2.7256,857.7,0.0,-32.76,6253.0,2025-11-14 09:14:52+00:00
en-route,A339,A4BF95,A339,N405DX,DL,DAL,DUB,EIDW,BOS,KBOS,DL154,DAL154,154,457.2,95.28,53.4418,-6.3654,221.328,0.0,-11.7,,2025-11-14 09:14:52+00:00
en-route,B752,A91D8E,B752,N687DL,DL,DAL,ATL,KATL,PHX,KPHX,DL929,DAL929,929,11277.6,97.84,35.4363,-93.3201,977.724,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,ABECE7,B739,N868DN,DL,DAL,ATL,KATL,GEG,KGEG,DL683,DAL683,683,10668.0,113.13,44.2687,-106.224,1008.94,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,AB3133,B739,N820DN,DL,DAL,ATL,KATL,LAX,KLAX,DL320,DAL320,320,10058.4,85.02,36.1033,-108.374,938.808,0.0,0.0,,2025-11-14 09:14:52+00:00
Unknown,A339,A539C9,A339,N436DX,DL,DAL,FCO,LIRF,ATL,KATL,DL66,DAL66,66,6103.62,111.35,42.7156,10.6548,701.928,0.0,-4.68,,2025-11-14 09:14:52+00:00
landed,B764,AB5975,B764,N830MH,DL,DAL,DUB,EIDW,JFK,KJFK,DL44,DAL44,44,0.0,326.25,53.4239,-6.2413,4.644,1.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A359,A69F90,A359,N526DN,DL,DAL,CDG,LFPG,LAX,KLAX,DL290,DAL290,290,11887.2,80.0,63.7169,-55.0573,933.408,0.0,0.0,,2025-11-14 09:05:50+00:00
en-route,A333,AAF968,A333,N806NW,DL,DAL,CDG,LFPG,ATL,KATL,DL84,DAL84,84,10668.0,79.0,46.1775,-28.8692,1029.71,0.0,0.0,,2025-11-14 09:04:58+00:00
en-route,A339,A4B0BB,A339,N401DZ,DL,DAL,JFK,KJFK,EZE,SAEZ,DL114,DAL114,114,11582.4,334.0,21.3333,-64.7486,800.064,0.0,0.0,,2025-11-14 09:05:10+00:00
en-route,B763,A16FF1,B763,N192DN,DL,DAL,EDI,EGPH,JFK,KJFK,DL208,DAL208,208,11277.6,68.66,54.6798,-9.2209,900.72,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B763,A1863B,B763,N198DN,DL,DAL,HND,RJTT,HNL,PHNL,DL181,DAL181,181,-15.24,329.06,35.5484,139.771,2.304,1.0,0.0,3755.0,2025-11-14 09:14:50+00:00
en-route,A339,A4F5F0,A339,N419DX,DL,DAL,GRU,SBGR,JFK,KJFK,DL227,DAL227,227,11277.6,158.0,-0.3449,-53.6286,857.476,0.0,0.0,,2025-11-14 09:04:00+00:00
en-route,B764,AB6FBF,B764,N836MH,DL,DAL,LHR,EGLL,JFK,KJFK,DL3,DAL3,3,11277.6,73.01,51.4579,-8.3443,861.768,0.0,0.0,4245.0,2025-11-14 09:14:52+00:00
en-route,A21N,A79DC4,A21N,N590DT,DL,DAL,TPA,KTPA,LAX,KLAX,DL910,DAL910,910,10675.6,105.51,29.8857,-92.9141,907.2,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,A21N,A69BCD,A21N,N525DA,DL,DAL,MCO,KMCO,SLC,KSLC,DL2064,DAL2064,2064,10668.0,120.52,35.2143,-91.9182,948.096,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A333,AAEA8C,A333,N802NW,DL,DAL,AMS,EHAM,DTW,KDTW,DL136,DAL136,136,11140.4,74.42,51.8776,1.0536,951.696,0.0,-18.72,6344.0,2025-11-14 09:14:52+00:00
en-route,A333,AB599B,A333,N830NW,DL,DAL,ATL,KATL,HNL,PHNL,DL309,DAL309,309,10668.0,81.13,35.3286,-105.944,948.456,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A333,AB4866,A333,N826NW,DL,DAL,GRU,SBGR,ATL,KATL,DL269,DAL269,269,11277.6,152.0,-3.0778,-55.0987,833.4,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B739,AB766A,B739,N838DN,DL,DAL,MSP,KMSP,PDX,KPDX,DL2359,DAL2359,2359,10668.0,87.67,45.9452,-117.366,910.08,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A339,A4E35F,A339,N414DZ,DL,DAL,EZE,SAEZ,ATL,KATL,DL101,DAL101,101,11887.2,171.0,-16.9889,-64.8978,916.74,0.0,0.0,,2025-11-14 09:05:36+00:00
en-route,A21N,A7A8ED,A21N,N593DX,DL,DAL,JFK,KJFK,LAS,KLAS,DL568,DAL568,568,10668.0,74.05,40.2306,-100.586,957.276,0.0,0.0,,2025-11-14 09:14:48+00:00
en-route,A21N,A7A17B,A21N,N591DT,DL,DAL,CVG,KCVG,LAX,KLAX,DL458,DAL458,458,10660.4,80.29,38.6032,-100.479,933.804,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B764,AB60E3,B764,N832MH,DL,DAL,LHR,EGLL,ATL,KATL,DL36,DAL36,36,10058.4,78.0,49.1908,-28.6711,855.624,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,B763,A0F44C,B763,N1602,DL,DAL,ATL,KATL,UIO,SEQM,DL632,DAL632,632,10972.8,6.0,22.5339,-81.4165,863.032,0.0,0.0,,2025-11-14 09:05:37+00:00
en-route,B763,A120F3,B763,N172DN,DL,DAL,ATL,KATL,SEA,KSEA,DL652,DAL652,652,11277.6,111.0,43.6555,-105.222,955.632,0.0,0.0,,2025-11-14 09:04:48+00:00
en-route,A21N,A6CACB,A21N,N537DT,DL,DAL,BOS,KBOS,LAS,KLAS,DL373,DAL373,373,10660.4,67.92,39.1519,-106.212,931.32,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B739,AB879F,B739,N842DN,DL,DAL,ATL,KATL,SMF,KSMF,DL769,DAL769,769,10668.0,104.84,38.6655,-94.593,990.54,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,ACC9B2,B739,N923DZ,DL,DAL,DTW,KDTW,LAX,KLAX,DL407,DAL407,407,10668.0,79.42,41.3763,-92.6706,938.232,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,A74ECC,A359,N570DZ,DL,DAL,AKL,NZAA,LAX,KLAX,DL65,DAL65,65,10363.2,221.69,32.4477,-120.474,749.016,0.0,1.188,,2025-11-14 09:14:50+00:00
en-route,A21N,A77035,A21N,N579DT,DL,DAL,DTW,KDTW,PDX,KPDX,DL704,DAL704,704,10668.0,94.0,46.4079,-105.671,955.632,0.0,0.0,,2025-11-14 09:04:49+00:00
en-route,A21N,A641BF,A21N,N502DX,DL,DAL,FLL,KFLL,LAX,KLAX,DL477,DAL477,477,10066.0,97.8,32.6517,-108.193,914.076,0.0,-1.188,,2025-11-14 09:14:51+00:00
