airline_iata,airline_icao,arrival_iata,arrival_icao,arrival_terminal,arrival_time,codeshares,departure_iata,departure_icao,departure_terminal,departure_time,flight_number,reg_number
AA,AAL,EWR,KEWR,A,2025-11-09 15:00:00+00:00,"[{'airline_code': 'BA', 'flight_number': '4889'}, {'airline_code': 'EY', 'flight_number': '3301'}, {'airline_code': 'JL', 'flight_number': '7356'}]",ORD,KORD,3,2025-11-09 11:51:00+00:00,1051,['N939NN']
AA,AAL,DFW,KDFW,C,2025-11-09 20:58:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1180'}, {'airline_code': 'QF', 'flight_number': '4542'}]",RDU,KRDU,2,2025-11-09 19:03:00+00:00,1052,Unknown
AA,AAL,TPA,KTPA,,2025-11-09 10:19:00+00:00,"[{'airline_code': 'JJ', 'flight_number': '2378'}]",MIA,KMIA,N,2025-11-09 09:20:00+00:00,1053,Unknown
AA,AAL,IAH,KIAH,A,2025-11-09 09:50:00+00:00,Unknown,DFW,KDFW,C,2025-11-09 08:45:00+00:00,1054,['N3014R']
AA,AAL,PIT,KPIT,,2025-11-09 22:13:00+00:00,"[{'airline_code': 'GF', 'flight_number': '6779'}, {'airline_code': 'QF', 'flight_number': '4541'}]",DFW,KDFW,C,2025-11-09 18:30:00+00:00,1055,Unknown
AA,AAL,EWR,KEWR,A,2025-11-09 21:29:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1439'}, {'airline_code': 'BA', 'flight_number': '5582'}, {'airline_code': 'EY', 'flight_number': '3301'}, {'airline_code': 'QR', 'flight_number': '5536'}]",ORD,KORD,3,2025-11-09 18:20:00+00:00,1056,Unknown
AA,AAL,DFW,KDFW,A,2025-11-09 07:42:00+00:00,"[{'airline_code': 'BA', 'flight_number': '4585'}, {'airline_code': 'QF', 'flight_number': '3068'}]",MCO,KMCO,A,2025-11-09 06:00:00+00:00,1057,"['N118NN', 'N119NN', 'N123NN', 'N131NN', 'N132AN', 'N134AN', 'N135NN', 'N136AN', 'N137AA', 'N138AN', 'N140AN', 'N141NN', 'N142AN', 'N143AN', 'N144AN', 'N145AN', 'N147AA', 'N148AN', 'N149AN', 'N150NN', 'N151AN', 'N152AA', 'N153AN', 'N155NN', 'N156AN', 'N157AA', 'N158AN', 'N159AN', 'N160AN', 'N161AA', 'N162AA', 'N163AA', 'N164NN', 'N988AL', 'N823NN']"
AA,AAL,LAS,KLAS,1,2025-11-09 18:17:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1539'}, {'airline_code': 'BA', 'flight_number': '5224'}, {'airline_code': 'CX', 'flight_number': '7541'}, {'airline_code': 'EY', 'flight_number': '3339'}, {'airline_code': 'GF', 'flight_number': '6571'}, {'airline_code': 'QF', 'flight_number': '3183'}]",LAX,KLAX,,2025-11-09 17:00:00+00:00,1058,['N135NN']
AA,AAL,DFW,KDFW,D,2025-11-09 11:52:00+00:00,"[{'airline_code': 'BA', 'flight_number': '1974'}]",ONT,KONT,4,2025-11-09 06:50:00+00:00,1059,"['N827NN', 'N852NN', 'N854NN', 'N882NN', 'N891NN', 'N898NN', 'N914NN', 'N922NN', 'N931NN', 'N937NN', 'N960NN', 'N969NN', 'N980AN', 'N988NN']"
AA,AAL,LHR,EGLL,3,2025-11-09 08:10:00+00:00,"[{'airline_code': 'AY', 'flight_number': '4018'}, {'airline_code': 'BA', 'flight_number': '1517'}, {'airline_code': 'GF', 'flight_number': '6616'}, {'airline_code': 'IB', 'flight_number': '4222'}, {'airline_code': 'LY', 'flight_number': '8062'}, {'airline_code': 'MH', 'flight_number': '9410'}, {'airline_code': 'QR', 'flight_number': '5294'}]",JFK,KJFK,8,2025-11-09 20:10:00+00:00,106,"['N751AN', 'N754AN', 'N756AM', 'N757AN', 'N759AN', 'N760AN', 'N761AJ', 'N768AA', 'N773AN', 'N775AN', 'N785AN', 'N786AN', 'N788AN', 'N795AN', 'N796AN', 'N798AN', 'N799AN', 'N731AN', 'N732AN']"
AA,AAL,DFW,KDFW,A,2025-11-09 08:09:00+00:00,Unknown,TUL,KTUL,,2025-11-09 07:00:00+00:00,1060,Unknown
AA,AAL,MCO,KMCO,B,2025-11-09 13:36:00+00:00,"[{'airline_code': '4M', 'flight_number': '6372'}, {'airline_code': 'JJ', 'flight_number': '2203'}, {'airline_code': 'LA', 'flight_number': '8292'}]",MIA,KMIA,N,2025-11-09 12:29:00+00:00,1061,"['N175AN', 'N347AN']"
AA,AAL,DFW,KDFW,C,2025-11-09 06:16:00+00:00,"[{'airline_code': 'BA', 'flight_number': '6546'}]",SAT,KSAT,B,2025-11-09 05:10:00+00:00,1062,Unknown
AA,AAL,DFW,KDFW,A,2025-11-09 11:56:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1462'}, {'airline_code': 'BA', 'flight_number': '5537'}]",SAN,KSAN,2,2025-11-09 06:50:00+00:00,1063,"['N127AA', 'N134AN', 'N135NN', 'N136AN', 'N137AA', 'N139AN', 'N140AN', 'N141NN', 'N142AN', 'N143AN', 'N144AN', 'N145AN', 'N146AA', 'N147AA', 'N148AN', 'N149AN', 'N150NN', 'N151AN', 'N152AA', 'N153AN', 'N154AA', 'N155NN', 'N157AA', 'N158AN', 'N160AN', 'N161AA', 'N162AA', 'N163AA', 'N165NN', 'N988AL']"
AA,AAL,LGA,KLGA,B,2025-11-09 14:06:00+00:00,"[{'airline_code': 'BA', 'flight_number': '6898'}, {'airline_code': 'LA', 'flight_number': '8601'}]",MIA,KMIA,N,2025-11-09 11:08:00+00:00,1064,"['N830NN', 'N839NN', 'N851NN', 'N860NN', 'N897NN', 'N907NN', 'N946NN', 'N947NN', 'N949NN', 'N956NN', 'N957NN', 'N973NN', 'N979AN', 'N983AN', 'N989AN']"
AA,AAL,ORD,KORD,3,2025-11-09 09:14:00+00:00,"[{'airline_code': 'BA', 'flight_number': '5051'}, {'airline_code': 'EY', 'flight_number': '3372'}, {'airline_code': 'JL', 'flight_number': '7361'}]",FLL,KFLL,3,2025-11-09 07:00:00+00:00,1065,"['N803NN', 'N818NN', 'N824NN', 'N830NN', 'N833NN', 'N835NN', 'N841NN', 'N844NN', 'N848NN', 'N849NN', 'N851NN', 'N858NN', 'N869NN', 'N875NN', 'N876NN', 'N882NN', 'N892NN', 'N895NN', 'N910NN', 'N929NN', 'N931NN', 'N933NN', 'N934NN', 'N939NN', 'N943NN', 'N950NN', 'N953NN', 'N957NN', 'N960AN', 'N969NN', 'N973NN', 'N976NN', 'N978NN', 'N982AN', 'N987AN', 'N987NN', 'N990AN', 'N991NN']"
AA,AAL,DFW,KDFW,D,2025-11-09 08:41:00+00:00,Unknown,MEX,MMMX,T1,2025-11-09 06:00:00+00:00,1066,"['N12028', 'N3014R', 'N4005X', 'N4032T', 'N5007E', 'N70020', 'N8009T', 'N8027D', 'N8030F', 'N8031M', 'N90024', 'N9004F', 'N9006', 'N9010R', 'N9012', 'N9013A', 'N9016', 'N9017P', 'N9018E', 'N9019F', 'N9021H', 'N9022G', 'N9025B', 'N9026C', 'N93003']"
AA,AAL,SJC,KSJC,A,2025-11-09 18:32:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1327'}, {'airline_code': 'BA', 'flight_number': '6779'}]",DFW,KDFW,A,2025-11-09 16:55:00+00:00,1067,"['N800NN', 'N803NN', 'N805NN', 'N807NN', 'N808NN', 'N809NN', 'N810NN', 'N819NN', 'N821NN', 'N823NN', 'N827NN', 'N829NN', 'N836NN', 'N837NN', 'N840NN', 'N841NN', 'N854NN', 'N863NN', 'N865NN', 'N872NN', 'N877NN', 'N880NN', 'N883NN', 'N885NN', 'N886NN', 'N887NN', 'N889NN', 'N898NN', 'N899NN', 'N901NN', 'N902AN', 'N903NN', 'N905NN', 'N906NN', 'N907AN', 'N907NN', 'N912AN', 'N912NN', 'N913AN', 'N916AN', 'N917NN', 'N922NN', 'N923AN', 'N923NN', 'N924AN', 'N924NN', 'N928NN', 'N929AN', 'N929NN', 'N930AN', 'N932AN', 'N933AN', 'N936NN', 'N945NN', 'N947NN', 'N949NN', 'N952AA', 'N956NN', 'N960NN', 'N961NN', 'N963NN', 'N969AN', 'N969NN', 'N973NN', 'N975AN', 'N976AN', 'N979AN', 'N985NN', 'N988NN', 'N991AN', 'N993NN']"
AA,AAL,PHL,KPHL,A,2025-11-09 12:39:00+00:00,"[{'airline_code': 'AB', 'flight_number': '506'}, {'airline_code': 'BA', 'flight_number': '2516'}, {'airline_code': 'JJ', 'flight_number': '2316'}, {'airline_code': 'LA', 'flight_number': '8659'}]",MIA,KMIA,N,2025-11-09 09:45:00+00:00,1068,"['N347AN', 'N373AA', 'N382AN']"
AA,AAL,JAX,KJAX,,2025-11-09 10:44:00+00:00,"[{'airline_code': 'AS', 'flight_number': '6096'}, {'airline_code': 'BA', 'flight_number': '4808'}]",DFW,KDFW,C,2025-11-09 07:25:00+00:00,1069,Unknown
AA,AAL,JFK,KJFK,8,2025-11-09 20:05:00+00:00,"[{'airline_code': 'AY', 'flight_number': '4017'}, {'airline_code': 'BA', 'flight_number': '1510'}, {'airline_code': 'GF', 'flight_number': '6607'}, {'airline_code': 'IB', 'flight_number': '4223'}, {'airline_code': 'LY', 'flight_number': '8055'}, {'airline_code': 'QR', 'flight_number': '5573'}, {'airline_code': 'RJ', 'flight_number': '7101'}]",LHR,EGLL,3,2025-11-09 17:15:00+00:00,107,"['N717AN', 'N718AN', 'N719AN', 'N720AN', 'N721AN', 'N722AN', 'N723AN', 'N724AN', 'N725AN', 'N726AN', 'N727AN', 'N728AN', 'N729AN', 'N730AN', 'N731AN', 'N732AN', 'N733AR', 'N734AR', 'N735AT', 'N736AT']"
AA,AAL,MIA,KMIA,N,2025-11-09 08:00:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1887'}, {'airline_code': 'JJ', 'flight_number': '2091'}, {'airline_code': 'LA', 'flight_number': '8674'}]",SEA,KSEA,D,2025-11-09 23:11:00+00:00,1070,"['N136AN', 'N137AA', 'N144AN', 'N147AA', 'N150NN', 'N158AN', 'N159AN', 'N163AA', 'N164NN', 'N165NN', 'N802NN', 'N803NN', 'N807NN', 'N809NN', 'N817NN', 'N821NN', 'N829NN', 'N831NN', 'N832NN', 'N836NN', 'N838NN', 'N842NN', 'N845NN', 'N849NN', 'N854NN', 'N857NN', 'N870NN', 'N876NN', 'N879NN', 'N880NN', 'N884NN', 'N887NN', 'N889NN', 'N890NN', 'N891NN', 'N894NN', 'N895NN', 'N897NN', 'N899NN', 'N904AN', 'N906NN', 'N907AN', 'N907NN', 'N912NN', 'N913AN', 'N913NN', 'N915AN', 'N915NN', 'N918NN', 'N923AN', 'N927AN', 'N928NN', 'N931AN', 'N936AN', 'N941AN', 'N942AN', 'N947AN', 'N947NN', 'N948AN', 'N950AN', 'N954NN', 'N960AN', 'N962AN', 'N964AN', 'N965NN', 'N969NN', 'N972NN', 'N973NN', 'N986NN', 'N987NN', 'N990NN']"
AA,AAL,MIA,KMIA,N,2025-11-09 10:33:00+00:00,"[{'airline_code': 'IB', 'flight_number': '4319'}]",PUJ,MDPC,,2025-11-09 08:00:00+00:00,1071,"['N810NN', 'N847NN', 'N856NN', 'N898NN', 'N902NN']"
AA,AAL,PHL,KPHL,A,2025-11-09 21:15:00+00:00,"[{'airline_code': 'QF', 'flight_number': '4535'}]",DFW,KDFW,D,2025-11-09 16:50:00+00:00,1072,"['N801NN', 'N805NN', 'N806NN', 'N807NN', 'N814NN', 'N819NN', 'N835NN', 'N839NN', 'N842NN', 'N849NN', 'N853NN', 'N864NN', 'N866NN', 'N867NN', 'N876NN', 'N886NN', 'N892NN', 'N896NN', 'N898NN', 'N906AN', 'N907NN', 'N908AN', 'N913NN', 'N919AN', 'N922NN', 'N925NN', 'N932AN', 'N932NN', 'N933NN', 'N934NN', 'N951NN', 'N964NN', 'N966NN', 'N970NN', 'N971NN', 'N978NN', 'N979NN', 'N983AN', 'N984NN', 'N986NN', 'N989NN', 'N992AN', 'N992NN']"
AA,AAL,PHL,KPHL,A,2025-11-09 21:59:00+00:00,"[{'airline_code': 'AB', 'flight_number': '661'}, {'airline_code': 'BA', 'flight_number': '2522'}, {'airline_code': 'IB', 'flight_number': '9019'}, {'airline_code': 'JJ', 'flight_number': '2425'}, {'airline_code': 'LA', 'flight_number': '9077'}, {'airline_code': 'QR', 'flight_number': '5516'}]",MIA,KMIA,C,2025-11-09 19:11:00+00:00,1073,"['N807NN', 'N825NN', 'N852NN', 'N878NN', 'N886NN', 'N892NN', 'N893NN', 'N906NN', 'N907NN', 'N950NN', 'N984NN']"
AA,AAL,DFW,KDFW,C,2025-11-09 09:30:00+00:00,"[{'airline_code': 'AS', 'flight_number': '6119'}, {'airline_code': 'QF', 'flight_number': '4768'}]",IND,KIND,,2025-11-09 08:12:00+00:00,1074,Unknown
AA,AAL,ELP,KELP,,2025-11-09 19:26:00+00:00,"[{'airline_code': 'BA', 'flight_number': '1635'}, {'airline_code': 'GF', 'flight_number': '6885'}, {'airline_code': 'JL', 'flight_number': '7240'}]",DFW,KDFW,C,2025-11-09 18:45:00+00:00,1075,Unknown
AA,AAL,ORD,KORD,3,2025-11-09 12:35:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1489'}, {'airline_code': 'BA', 'flight_number': '4786'}, {'airline_code': 'CX', 'flight_number': '7683'}, {'airline_code': 'IB', 'flight_number': '7025'}, {'airline_code': 'WS', 'flight_number': '5151'}]",DCA,KDCA,C,2025-11-09 11:30:00+00:00,1076,"['N885NN', 'N892NN']"
AA,AAL,DFW,KDFW,D,2025-11-09 10:05:00+00:00,"[{'airline_code': 'JL', 'flight_number': '7217'}]",CUN,MMUN,3,2025-11-09 07:09:00+00:00,1077,Unknown
AA,AAL,EWR,KEWR,A,2025-11-09 10:11:00+00:00,"[{'airline_code': 'BA', 'flight_number': '4753'}]",MIA,KMIA,N,2025-11-09 07:11:00+00:00,1078,"['N803NN', 'N814NN', 'N818NN', 'N822NN', 'N826NN', 'N837NN', 'N844NN', 'N845NN', 'N848NN', 'N857NN', 'N877NN', 'N915NN', 'N917NN', 'N933NN', 'N942NN', 'N954NN', 'N973NN', 'N981NN', 'N986NN', 'N991NN', 'N992AN', 'N993NN']"
AA,AAL,ORD,KORD,3,2025-11-09 18:58:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1094'}, {'airline_code': 'BA', 'flight_number': '4824'}, {'airline_code': 'RJ', 'flight_number': '7187'}]",DCA,KDCA,C,2025-11-09 17:35:00+00:00,1079,"['N827NN', 'N845NN']"
AA,AAL,LHR,EGLL,3,2025-11-09 12:25:00+00:00,"[{'airline_code': 'AY', 'flight_number': '4013'}, {'airline_code': 'BA', 'flight_number': '1540'}, {'airline_code': 'GF', 'flight_number': '4364'}, {'airline_code': 'IB', 'flight_number': '4027'}, {'airline_code': 'LY', 'flight_number': '8158'}, {'airline_code': 'QR', 'flight_number': '5328'}]",LAX,KLAX,4,2025-11-09 17:50:00+00:00,108,"['N766AN', 'N780AN', 'N717AN', 'N718AN', 'N719AN', 'N720AN', 'N721AN', 'N722AN', 'N723AN', 'N724AN', 'N725AN', 'N727AN', 'N728AN', 'N729AN', 'N730AN', 'N731AN', 'N732AN', 'N733AR', 'N734AR', 'N735AT', 'N736AT']"
AA,AAL,LGA,KLGA,B,2025-11-09 13:54:00+00:00,Unknown,DFW,KDFW,A,2025-11-09 09:19:00+00:00,1080,"['N801NN', 'N806NN', 'N811NN', 'N813NN', 'N814NN', 'N819NN', 'N824NN', 'N827NN', 'N831NN', 'N834NN', 'N838NN', 'N840NN', 'N851NN', 'N852NN', 'N859NN', 'N903NN', 'N905AN', 'N908NN', 'N914NN', 'N930NN', 'N933NN', 'N941NN', 'N942NN', 'N946NN', 'N948NN', 'N959NN', 'N962NN', 'N970NN', 'N979AN', 'N980AN', 'N981NN', 'N982NN', 'N985NN', 'N988NN']"
AA,AAL,LAX,KLAX,4,2025-11-09 11:20:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1322'}, {'airline_code': 'JL', 'flight_number': '7523'}, {'airline_code': 'MH', 'flight_number': '9351'}, {'airline_code': 'QF', 'flight_number': '3160'}, {'airline_code': 'TN', 'flight_number': '1145'}]",ORD,KORD,3,2025-11-09 08:50:00+00:00,1081,"['N803NN', 'N808NN', 'N812NN', 'N826NN', 'N829NN', 'N837NN', 'N838NN', 'N845NN', 'N847NN', 'N854NN', 'N856NN', 'N859NN', 'N864NN', 'N866NN', 'N867NN', 'N879NN', 'N884NN', 'N886NN', 'N891NN', 'N898NN', 'N901NN', 'N905NN', 'N906AN', 'N909AN', 'N910AN', 'N912AN', 'N914NN', 'N915NN', 'N917NN', 'N920NN', 'N921AN', 'N926NN', 'N929AN', 'N930NN', 'N931AN', 'N932AN', 'N932NN', 'N934NN', 'N935NN', 'N936NN', 'N937NN', 'N939AN', 'N944AN', 'N945AN', 'N945NN', 'N947AN', 'N949AN', 'N950NN', 'N953AN', 'N953NN', 'N956AN', 'N961AN', 'N964NN', 'N965AN', 'N967NN', 'N969NN', 'N970AN', 'N971AN', 'N971NN', 'N976NN', 'N980AN', 'N982NN', 'N983AN', 'N985NN', 'N987NN', 'N991AN']"
AA,AAL,MIA,KMIA,N,2025-11-09 14:21:00+00:00,"[{'airline_code': 'BA', 'flight_number': '6880'}, {'airline_code': 'LA', 'flight_number': '8718'}]",LGA,KLGA,B,2025-11-09 11:00:00+00:00,1082,"['N139AN', 'N153AN', 'N805NN', 'N810NN', 'N815NN', 'N818NN', 'N821NN', 'N840NN', 'N843NN', 'N849NN', 'N851NN', 'N855NN', 'N870NN', 'N871NN', 'N872NN', 'N876NN', 'N882NN', 'N893NN', 'N894NN', 'N907NN', 'N925NN', 'N928NN', 'N929NN', 'N933NN', 'N945NN', 'N959NN', 'N963NN', 'N972NN', 'N973NN', 'N976NN', 'N981AN', 'N981NN', 'N983AN', 'N992NN']"
AA,AAL,MIA,KMIA,N,2025-11-09 08:41:00+00:00,"[{'airline_code': 'BA', 'flight_number': '7879'}, {'airline_code': 'JJ', 'flight_number': '2201'}, {'airline_code': 'LA', 'flight_number': '8290'}]",IAD,KIAD,,2025-11-09 06:00:00+00:00,1083,"['N815NN', 'N829NN', 'N835NN', 'N843NN', 'N847NN', 'N850NN', 'N853NN', 'N856NN', 'N857NN', 'N862NN', 'N869NN', 'N891NN', 'N895NN', 'N921NN', 'N923NN', 'N925NN', 'N938NN', 'N939NN', 'N945NN', 'N949NN', 'N952NN', 'N953NN', 'N959NN', 'N962NN', 'N976NN', 'N982NN', 'N989AN', 'N991AN']"
AA,AAL,LGA,KLGA,B,2025-11-09 09:00:00+00:00,"[{'airline_code': 'BA', 'flight_number': '5228'}]",MIA,KMIA,N,2025-11-09 06:05:00+00:00,1084,"['N136AN', 'N142AN', 'N152AA', 'N154AA', 'N158AN', 'N802NN', 'N809NN', 'N812NN', 'N822NN', 'N841NN', 'N842NN', 'N843NN', 'N850NN', 'N852NN', 'N855NN', 'N858NN', 'N861NN', 'N863NN', 'N871NN', 'N881NN', 'N884NN', 'N886NN', 'N891NN', 'N893NN', 'N897NN', 'N908AN', 'N909NN', 'N919NN', 'N920NN', 'N925NN', 'N932AN', 'N938NN', 'N940AN', 'N941NN', 'N945NN', 'N953NN', 'N954NN', 'N957NN', 'N961NN', 'N962NN', 'N964NN', 'N965NN', 'N971NN', 'N976NN', 'N979AN', 'N989NN', 'N990NN']"
AA,AAL,SEA,KSEA,,2025-11-09 20:00:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1192'}, {'airline_code': 'BA', 'flight_number': '1881'}, {'airline_code': 'GF', 'flight_number': '6690'}, {'airline_code': 'IB', 'flight_number': '7161'}, {'airline_code': 'MH', 'flight_number': '9531'}, {'airline_code': 'QR', 'flight_number': '5116'}]",ORD,KORD,3,2025-11-09 17:30:00+00:00,1085,"['N804NN', 'N809NN', 'N810NN', 'N815NN', 'N820NN', 'N823NN', 'N825NN', 'N832NN', 'N841NN', 'N849NN', 'N854NN', 'N857NN', 'N859NN', 'N861NN', 'N863NN', 'N865NN', 'N867NN', 'N870NN', 'N883NN', 'N885NN', 'N897NN', 'N902NN', 'N905NN', 'N906AN', 'N907NN', 'N908NN', 'N910NN', 'N912AN', 'N912NN', 'N914NN', 'N918NN', 'N919AN', 'N919NN', 'N921NN', 'N923AN', 'N923NN', 'N925NN', 'N927AN', 'N932AN', 'N934AN', 'N934NN', 'N936AN', 'N941AN', 'N946NN', 'N950NN', 'N954AN', 'N956NN', 'N957AN', 'N958NN', 'N959NN', 'N962AN', 'N965NN', 'N967AN', 'N967NN', 'N968AN', 'N971AN', 'N973AN', 'N973NN', 'N978NN', 'N987AN', 'N987NN', 'N991NN']"
AA,AAL,MIA,KMIA,N,2025-11-09 20:30:00+00:00,"[{'airline_code': 'JJ', 'flight_number': '2195'}, {'airline_code': 'LA', 'flight_number': '8775'}, {'airline_code': 'XL', 'flight_number': '6233'}]",BOS,KBOS,B,2025-11-09 16:55:00+00:00,1086,"['N134AN', 'N136AN', 'N137AA', 'N138AN', 'N139AN', 'N140AN', 'N141NN', 'N142AN', 'N143AN', 'N144AN', 'N145AN', 'N146AA', 'N149AN', 'N150NN', 'N153AN', 'N154AA', 'N155NN', 'N156AN', 'N157AA', 'N159AN', 'N899NN', 'N173AN', 'N181AN', 'N182AN', 'N183AN', 'N184AN', 'N192AN', 'N193AN', 'N194AA', 'N606AA', 'N676AN', 'N677AN', 'N678AN', 'N679AN', 'N688AA', 'N689AA', 'N691AA']"
AA,AAL,SJD,MMSD,2,2025-11-09 12:02:00+00:00,Unknown,ORD,KORD,3,2025-11-09 08:45:00+00:00,1087,"['N857NN', 'N863NN', 'N868NN', 'N904NN', 'N908NN', 'N954NN']"
AA,AAL,MIA,KMIA,N,2025-11-09 17:09:00+00:00,"[{'airline_code': '4M', 'flight_number': '6382'}, {'airline_code': 'AS', 'flight_number': '1702'}, {'airline_code': 'BA', 'flight_number': '2442'}, {'airline_code': 'GF', 'flight_number': '4210'}, {'airline_code': 'JJ', 'flight_number': '2098'}, {'airline_code': 'LA', 'flight_number': '9068'}, {'airline_code': 'MH', 'flight_number': '9370'}, {'airline_code': 'QF', 'flight_number': '3023'}]",LAX,KLAX,4,2025-11-09 08:50:00+00:00,1088,"['N800NN', 'N801NN', 'N802NN', 'N804NN', 'N816NN', 'N819NN', 'N820NN', 'N821NN', 'N824NN', 'N826NN', 'N829NN', 'N831NN', 'N835NN', 'N837NN', 'N841NN', 'N843NN', 'N850NN', 'N852NN', 'N862NN', 'N866NN', 'N869NN', 'N875NN', 'N877NN', 'N878NN', 'N880NN', 'N884NN', 'N890NN', 'N895NN', 'N896NN', 'N902AN', 'N902NN', 'N907NN', 'N912AN', 'N912NN', 'N914NN', 'N916NN', 'N922AN', 'N924NN', 'N927AN', 'N929AN', 'N931AN', 'N936AN', 'N936NN', 'N943AN', 'N944AN', 'N944NN', 'N945NN', 'N946AN', 'N951AA', 'N952NN', 'N955AN', 'N955NN', 'N957NN', 'N960AN', 'N960NN', 'N963AN', 'N964NN', 'N965NN', 'N968AN', 'N969AN', 'N970AN', 'N971AN', 'N973NN', 'N978AN', 'N978NN', 'N979AN', 'N980AN', 'N980NN', 'N986NN', 'N987NN', 'N990AN', 'N718AN']"
AA,AAL,MIA,KMIA,C,2025-11-09 18:35:00+00:00,"[{'airline_code': 'IB', 'flight_number': '7082'}]",BGI,TBPB,,2025-11-09 14:36:00+00:00,1089,"['N978AN', 'N172AJ', 'N175AN', 'N184AN', 'N189AN', 'N195AN', 'N196AA', 'N362AA']"
AA,AAL,HNL,PHNL,M,2025-11-09 22:50:00+00:00,"[{'airline_code': 'AB', 'flight_number': '4546'}, {'airline_code': 'AS', 'flight_number': '1030'}, {'airline_code': 'BA', 'flight_number': '5023'}, {'airline_code': 'IB', 'flight_number': '4242'}, {'airline_code': 'QF', 'flight_number': '3060'}]",LAX,KLAX,4,2025-11-09 19:45:00+00:00,109,"['N118NN', 'N119NN', 'N120EE', 'N121AN', 'N122NN', 'N123NN', 'N124AA', 'N125AA', 'N126AN', 'N127AA', 'N128AN', 'N129AA', 'N130AN', 'N131NN', 'N132AN', 'N133AN']"
AA,AAL,ORD,KORD,3,2025-11-09 16:11:00+00:00,"[{'airline_code': '4M', 'flight_number': '6345'}, {'airline_code': 'AS', 'flight_number': '1189'}, {'airline_code': 'BA', 'flight_number': '8685'}, {'airline_code': 'JJ', 'flight_number': '2170'}, {'airline_code': 'LA', 'flight_number': '8285'}]",MIA,KMIA,N,2025-11-09 13:55:00+00:00,1090,"['N804NN', 'N811NN', 'N816NN', 'N822NN', 'N832NN', 'N839NN', 'N847NN', 'N848NN', 'N857NN', 'N860NN', 'N862NN', 'N881NN', 'N890NN', 'N908NN', 'N916NN', 'N923NN', 'N929AN', 'N930NN', 'N932NN', 'N940AN', 'N958NN', 'N977NN', 'N172AJ', 'N175AN', 'N183AN', 'N194AA', 'N606AA', 'N676AN', 'N677AN', 'N678AN', 'N679AN', 'N688AA', 'N689AA', 'N691AA', 'N692AA', 'N368AA', 'N392AN', 'N394AN']"
AA,AAL,MIA,KMIA,N,2025-11-09 15:59:00+00:00,"[{'airline_code': 'BA', 'flight_number': '1658'}]",SJU,TJSJ,B,2025-11-09 13:12:00+00:00,1091,"['N859NN', 'N875NN', 'N879NN', 'N881NN', 'N908NN', 'N966NN', 'N981AN', 'N982NN']"
AA,AAL,SJC,KSJC,A,2025-11-09 14:02:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1283'}, {'airline_code': 'BA', 'flight_number': '6868'}]",ORD,KORD,3,2025-11-09 11:35:00+00:00,1092,"['N806NN', 'N811NN', 'N812NN', 'N815NN', 'N817NN', 'N821NN', 'N823NN', 'N827NN', 'N832NN', 'N833NN', 'N837NN', 'N839NN', 'N843NN', 'N853NN', 'N856NN', 'N858NN', 'N862NN', 'N865NN', 'N867NN', 'N873NN', 'N883NN', 'N886NN', 'N890NN', 'N893NN', 'N902AN', 'N903NN', 'N910AN', 'N910NN', 'N912AN', 'N915AN', 'N917AN', 'N917NN', 'N920NN', 'N922AN', 'N930AN', 'N932NN', 'N934AN', 'N939NN', 'N941NN', 'N944NN', 'N947AN', 'N947NN', 'N948NN', 'N949NN', 'N950AN', 'N956NN', 'N957AN', 'N957NN', 'N958NN', 'N959AN', 'N959NN', 'N961AN', 'N967AN', 'N967NN', 'N968NN', 'N969AN', 'N970NN', 'N971NN', 'N972AN', 'N972NN', 'N979AN', 'N980NN', 'N981NN', 'N982AN', 'N983AN', 'N987NN', 'N989AN', 'N990AN']"
AA,AAL,SJU,TJSJ,B,2025-11-09 12:51:00+00:00,"[{'airline_code': 'AS', 'flight_number': '1891'}]",DFW,KDFW,A,2025-11-09 07:00:00+00:00,1093,"['N800NN', 'N801NN', 'N806NN', 'N808NN', 'N815NN', 'N818NN', 'N820NN', 'N824NN', 'N829NN', 'N839NN', 'N843NN', 'N850NN', 'N857NN', 'N859NN', 'N862NN', 'N864NN', 'N867NN', 'N881NN', 'N886NN', 'N894NN', 'N906AN', 'N906NN', 'N908AN', 'N910NN', 'N912AN', 'N918NN', 'N920AN', 'N923AN', 'N927NN', 'N929AN', 'N933NN', 'N935AN', 'N946NN', 'N948AN', 'N949AN', 'N950AN', 'N952NN', 'N955AN', 'N960AN', 'N961NN', 'N966AN', 'N979AN', 'N989NN', 'N990AN', 'N992AN']"
