GMT,cityId,codeIataCity,codeIso2Country,geonameId,latitudeCity,longitudeCity,nameCity,timezone
1,6156,QFQ,NO,3146487,61.95,5.1,Maloy,Europe/Oslo
1,6328,RET,NO,3141214,67.48333,12.083333,Rost,Europe/Oslo
1,6483,RRS,NO,3141332,62.579166,11.345556,Roros,Europe/Oslo
1,6536,RVK,NO,3136947,64.88333,11.233333,Roervik,Europe/Oslo
1,6642,SDN,NO,3140431,61.766666,6.216667,Sandane,Europe/Oslo
1,6798,SKE,NO,3139075,59.182777,9.5625,Skien,Europe/Oslo
1,6806,SKN,NO,3136690,68.57915,15.032921,Stokmarknes,Europe/Oslo
1,6901,SOG,NO,7288345,61.158127,7.136988,Sogndal,Europe/Oslo
1,6904,SOJ,NO,777572,69.78333,20.933332,Sorkjosen,Europe/Oslo
1,6980,SRP,NO,3136522,59.833332,5.416667,Stord,Europe/Oslo
1,6998,SSJ,NO,3140301,65.959946,12.476518,Sandnessjoen,Europe/Oslo
1,7066,SVG,NO,3137115,58.969976,5.733107,Stavanger,Europe/Oslo
1,7069,SVJ,NO,3135020,68.24498,14.667774,Svolvaer,Europe/Oslo
1,7489,TOS,NO,3133895,69.67983,18.907343,Tromso,Europe/Oslo
1,7523,TRD,NO,3133880,63.430515,10.395053,Trondheim,Europe/Oslo
1,7870,VAW,NO,779303,70.35472,31.045555,Vardoe,Europe/Oslo
1,7886,VDB,NO,3157897,61.083332,9.333333,Fagernes,Europe/Oslo
1,7894,VDS,NO,777073,70.065,29.845278,Vadso,Europe/Oslo
1,7996,VRY,NO,0,67.666664,12.683333,Vaeroy,Europe/Oslo
1,8321,XGD,NO,3162955,58.4603,8.76667,Arendal,Europe/Oslo
1,8323,XGH,NO,0,0.0,0.0,Flam,Europe/Oslo
1,8324,XGI,NO,0,0.0,0.0,Andalsnes,Europe/Oslo
1,8330,XGP,NO,0,0.0,0.0,Dombas,Europe/Oslo
1,8333,XGS,NO,0,0.0,0.0,Gjerstad,Europe/Oslo
1,8334,XGU,NO,3162657,59.83333,10.43721,Asker,Europe/Oslo
1,8342,XHF,NO,0,60.1667,10.3,Honefoss,Europe/Oslo
1,8344,XHL,NO,0,0.0,0.0,Nelaug,Europe/Oslo
1,8349,XHT,NO,0,0.0,0.0,Arna,Europe/Oslo
1,8367,XJA,NO,3163269,62.10766,10.63073,Alvdal,Europe/Oslo
1,8375,XKB,NO,3149563,59.66858,9.65017,Kongsberg,Europe/Oslo
1,8376,XKC,NO,0,0.0,0.0,Sandnes,Europe/Oslo
1,8377,XKD,NO,3154209,59.15,11.3833,Halden,Europe/Oslo
1,8378,XKE,NO,3141982,61.13484,11.36409,Rena,Europe/Oslo
1,8379,XKF,NO,3156529,59.2167,10.95,Fredrikstad,Europe/Oslo
1,8380,XKG,NO,3154907,64.46543,12.31491,Grong,Europe/Oslo
1,8382,XKI,NO,0,59.9571,11.0495,Lillestrom,Europe/Oslo
1,8383,XKJ,NO,0,64.0167,11.5,Steinkjer,Europe/Oslo
1,8384,XKK,NO,3148129,59.0566,10.0374,Larvik,Europe/Oslo
1,8385,XKM,NO,3145375,59.4367,10.6692,Moss,Europe/Oslo
1,8386,XKN,NO,3157520,60.6,7.5,Finse,Europe/Oslo
1,8388,XKP,NO,3142657,59.14054,9.6561,Porsgrunn,Europe/Oslo
1,8389,XKQ,NO,3140084,59.2833,11.1167,Sarpsborg,Europe/Oslo
1,8392,XKW,NO,0,0.0,0.0,Tonsberg,Europe/Oslo
1,8394,XKZ,NO,3131538,61.59515,9.75232,Vinstra,Europe/Oslo
1,8417,XND,NO,3159016,59.74389,10.20449,Drammen,Europe/Oslo
1,8427,XOB,NO,3159822,58.73536,5.64766,Bryne,Europe/Oslo
1,8428,XOD,NO,0,0.0,0.0,Oppdal,Europe/Oslo
1,8431,XOL,NO,0,0.0,0.0,Myrdal,Europe/Oslo
1,8434,XOQ,NO,3139617,58.42068,6.66218,Sira,Europe/Oslo
1,8435,XOR,NO,3143120,61.7667,9.53333,Otta,Europe/Oslo
1,8467,XRD,NO,3158792,58.45133,5.9997,Egersund,Europe/Oslo
1,8488,XUB,NO,0,0.0,0.0,Berkak,Europe/Oslo
1,8489,XUC,NO,3158300,60.88191,11.56231,Elverum,Europe/Oslo
1,8490,XUE,NO,0,0.0,0.0,Heimdal,Europe/Oslo
1,8492,XUG,NO,3152132,-19.05,23.066668,Holmestrand,Europe/Oslo
1,8493,XUH,NO,3147698,63.74644,11.29963,Levanger,Europe/Oslo
1,8494,XUI,NO,3146631,59.90994,10.63545,Lysaker,Europe/Oslo
1,8495,XUJ,NO,3145689,60.93333,10.7,Moelv,Europe/Oslo
1,8496,XUL,NO,3144733,60.56809,9.10274,Nesbyen,Europe/Oslo
1,8497,XUM,NO,0,0.0,0.0,Neslandsvatn,Europe/Oslo
1,8498,XUO,NO,0,0.0,0.0,Nordagutu,Europe/Oslo
1,8499,XUQ,NO,3141850,61.51667,10.16667,Ringebu,Europe/Oslo
1,8500,XUR,NO,3138624,59.38613,10.41078,Skoppum,Europe/Oslo
1,8501,XUS,NO,3138079,58.33313,7.21252,Snartemo,Europe/Oslo
1,8502,XUU,NO,0,0.0,0.0,Stjordal,Europe/Oslo
1,8503,XUV,NO,0,0.0,0.0,Storekvina,Europe/Oslo
1,8504,XUW,NO,0,0.0,0.0,Storen,Europe/Oslo
1,8505,XUX,NO,3133181,60.4983,8.04271,Ustaoset,Europe/Oslo
1,8513,XVK,NO,0,0.0,0.0,Voss,Europe/Oslo
1,8537,XXC,NO,0,0.0,0.0,Bo,Europe/Oslo
1,8539,XXE,NO,3132208,58.26936,7.97413,Vennesla,Europe/Oslo
1,8540,XXG,NO,3132176,63.79332,11.4817,Verdal,Europe/Oslo
1,8543,XXL,NO,3147474,61.11514,10.46628,Lillehammer,Europe/Oslo
1,8547,XXR,NO,0,0.0,0.0,Al,Europe/Oslo
1,8567,XZD,NO,3149533,60.1875,12.001667,Kongsvinger,Europe/Oslo
1,8978,YVH,NO,3152538,62.22308,9.55049,Hjerkinn,Europe/Oslo
1,8979,YVK,NO,0,0.0,0.0,Koppang,Europe/Oslo
1,8986,YVS,NO,3139081,59.71949,10.83576,Ski,Europe/Oslo
1,9251,ZMQ,NO,3142228,60.72638,10.61718,Raufoss,Europe/Oslo
1,9255,ZMX,NO,3133498,62.27594,10.78241,Tynset,Europe/Oslo
1,9257,ZMZ,NO,3161474,66.14908,13.83622,Bjerka,Europe/Oslo
1,9338,ZVB,NO,3159894,60.88095,10.93948,Brumunddal,Europe/Oslo
1,9340,ZVD,NO,3159007,59.1,9.06667,Drangedal,Europe/Oslo
1,9345,ZWJ,NO,0,0.0,0.0,Haugastol,Europe/Oslo
1,9352,ZXM,NO,3141548,67.09528,15.38778,Rognan,Europe/Oslo
1,9353,ZXO,NO,0,67.2599,15.3843,Fauske,Europe/Oslo
1,9354,ZXU,NO,0,59.3833,10.7167,Rygge,Europe/Oslo
1,9355,ZXX,NO,0,41.8153,20.4833,Rade,Europe/Oslo
1,9356,ZYG,NO,0,0.0,0.0,Gjovik,Europe/Oslo
1,9362,ZYS,NO,3140390,59.1333,10.2333,Sandefjord,Europe/Oslo
1,9363,ZYV,NO,0,58.7667,8.8,Vegarshei,Europe/Oslo
1,9364,ZYW,NO,0,59.0,9.73333,Sandvika,Europe/Oslo
1,9365,ZYY,NO,0,42.885662,129.43936,Marnardal,Europe/Oslo
5.45,597,BDP,NP,1283628,26.533333,88.083336,Bhadrapur,Asia/Kathmandu
5.45,662,BGL,NP,1282898,28.215279,83.683334,Baglung,Asia/Kathmandu
5.45,688,BHP,NP,0,27.183332,87.05,Bhojpur,Asia/Kathmandu
5.45,690,BHR,NP,1283613,27.67639,84.4325,Bharatpur,Asia/Kathmandu
5.45,714,BIR,NP,0,26.434723,87.28333,Biratnagar,Asia/Kathmandu
5.45,716,BIT,NP,0,29.0,80.5,Baitadi,Asia/Kathmandu
5.45,730,BJH,NP,0,29.55,81.25,Bajhang,Asia/Kathmandu
5.45,743,BJU,NP,0,29.366667,81.333336,Bajura,Asia/Kathmandu
5.45,1019,BWA,NP,1283621,27.504168,83.42,Bhairawa,Asia/Kathmandu
5.45,1647,DAP,NP,0,29.666668,80.5,Gokuleshwar,Asia/Kathmandu
5.45,1723,DHI,NP,1283467,28.683332,80.63333,Dhangarhi,Asia/Kathmandu
5.45,1798,DNP,NP,0,28.116667,82.316666,Dang,Asia/Kathmandu
5.45,1820,DOP,NP,7972352,29.0,82.816666,Dolpa,Asia/Kathmandu
5.45,2206,FEB,NP,0,29.233334,81.21667,Sanfebagar,Asia/Kathmandu
5.45,2523,GKH,NP,1283240,28.0,84.675,Gorkha,Asia/Kathmandu
5.45,2933,HRJ,NP,0,28.0,82.333336,Chaurjhari,Asia/Kathmandu
5.45,3141,IMK,NP,1282779,29.966667,81.816666,Simikot,Asia/Kathmandu
5.45,3367,JIR,NP,1283240,27.633333,86.23333,Jiri,Asia/Kathmandu
5.45,3378,JKR,NP,1283318,26.708332,85.92389,Janakpur,Asia/Kathmandu
5.45,3391,JMO,NP,7910491,28.783333,83.73333,Jomsom,Asia/Kathmandu
5.45,3449,JUM,NP,0,29.273611,82.19194,Jumla,Asia/Kathmandu
5.45,3572,KEP,NP,0,28.1325,81.576385,Nepalganj,Asia/Kathmandu
5.45,3866,KTM,NP,1283240,27.699905,85.35657,Kathmandu,Asia/Kathmandu
5.45,4047,LDN,NP,0,27.25,86.71667,Lamidanda,Asia/Kathmandu
5.45,4323,LTG,NP,1283240,28.233334,85.6,Langtang,Asia/Kathmandu
5.45,4339,LUA,NP,1283113,27.683332,86.73333,Lukla,Asia/Kathmandu
5.45,4535,MEY,NP,1283046,27.57639,84.23139,Meghauli,Asia/Kathmandu
5.45,4962,MWP,NP,1283240,28.0,85.333336,Mountain,Asia/Kathmandu
5.45,5140,NGX,NP,1282898,27.700556,85.36305,Manang,Asia/Kathmandu
5.45,5852,PKR,NP,1282898,28.197222,83.986115,Pokhara,Asia/Kathmandu
5.45,5962,PPL,NP,0,27.516666,86.6,Phaplu,Asia/Kathmandu
5.45,6360,RHP,NP,1283240,27.333332,86.083336,Ramechhap,Asia/Kathmandu
5.45,6381,RJB,NP,0,26.483334,86.833336,Rajbiraj,Asia/Kathmandu
5.45,6465,RPA,NP,0,26.983334,87.333336,Rolpa,Asia/Kathmandu
5.45,6522,RUK,NP,0,28.625,82.46667,Rukumkot,Asia/Kathmandu
5.45,6523,RUM,NP,0,27.316668,86.53333,Rumjatar,Asia/Kathmandu
5.45,6749,SIF,NP,1283240,27.163563,84.979195,Simara,Asia/Kathmandu
5.45,6750,SIH,NP,0,29.266666,80.975,Silgadi Doti,Asia/Kathmandu
5.45,6800,SKH,NP,1282742,28.333332,82.50833,Surkhet,Asia/Kathmandu
5.45,7135,SYH,NP,7996898,27.81,86.71,Syangboche,Asia/Kathmandu
5.45,7431,TMI,NP,0,27.3,87.2,Tumling Tar,Asia/Kathmandu
5.45,7503,TPJ,NP,1283240,27.35,87.683334,Taplejung,Asia/Kathmandu
5.45,7513,TPU,NP,0,28.55,81.191666,Tikapur,Asia/Kathmandu
5.45,8408,XMG,NP,0,28.966667,80.2,Mahendranagar,Asia/Kathmandu
12,3166,INU,NR,0,-0.533333,166.91667,Nauru Island,Pacific/Nauru
-11,3244,IUE,NU,4036284,-19.083332,-169.93333,Niue Island,Pacific/Niue
12,203,AKL,NZ,2193733,-36.84846,174.763331,Auckland,Pacific/Auckland
12,234,ALR,NZ,2184707,-45.21389,169.36945,Alexandra,Pacific/Auckland
12,266,AMZ,NZ,2193733,-37.033333,174.96666,Ardmore,Pacific/Auckland
12,373,ASG,NZ,6217081,-43.9,171.78334,Ashburton,Pacific/Auckland
12,677,BHE,NZ,6243926,-41.513588,173.86765,Blenheim,Pacific/Auckland
12,1263,CHC,NZ,2192362,-43.488655,172.5389,Christchurch,Pacific/Auckland
12.45,1278,CHT,NZ,0,-43.8,-176.35,Chatham Island,Pacific/Chatham
12,1383,CMV,NZ,2193733,-37.0,175.66667,Coromandel,Pacific/Auckland
12,1716,DGR,NZ,2191911,-35.933334,173.88333,Dargaville,Pacific/Auckland
12,1878,DUD,NZ,2191562,-45.92387,170.19905,Dunedin,Pacific/Auckland
12,2224,FGL,NZ,2179565,-43.466667,170.01666,Fox Glacier,Pacific/Auckland
12,2418,GBS,NZ,2184367,-36.13333,175.33333,Port Fitzroy,Pacific/Auckland
12,2422,GBZ,NZ,2193733,-36.25,175.41667,Great Barrier Island,Pacific/Auckland
12,2510,GIS,NZ,2206854,-38.661934,177.98228,Gisborne,Pacific/Auckland
12,2559,GMN,NZ,2206895,-42.45,171.2,Greymouth,Pacific/Auckland
12,2849,HKK,NZ,2206894,-42.714912,170.98346,Hokitika,Pacific/Auckland
12,2870,HLZ,NZ,2190324,-37.86622,175.33603,Hamilton,Pacific/Auckland
12,3249,IVC,NZ,2189529,-46.415432,168.32175,Invercargill,Pacific/Auckland
12,3484,KAT,NZ,6228827,-35.066284,173.28542,Kaitaia,Pacific/Auckland
12,3514,KBZ,NZ,2189272,-42.416668,173.68333,Kaikoura,Pacific/Auckland
12,3664,KKE,NZ,2188874,-35.263283,173.91237,Kerikeri,Pacific/Auckland
12,3674,KKO,NZ,2185081,-35.452778,173.81667,Kaikohe,Pacific/Auckland
12,3860,KTF,NZ,2186280,-40.85,172.8,Takaka,Pacific/Auckland
12,3885,KUI,NZ,2188952,-36.416668,174.83333,Kawau Island,Pacific/Auckland
12,3932,KWU,NZ,2190324,22.316668,114.21667,Mansion House,Pacific/Auckland
12,4550,MFN,NZ,2184707,-44.669445,167.91112,Milford Sound,Pacific/Auckland
12,4763,MON,NZ,2185646,-41.301439,174.773934,Mount Cook,Pacific/Auckland
12,4838,MRO,NZ,2206890,-40.975,175.63333,Masterton,Pacific/Auckland
12,4875,MTA,NZ,6235764,-37.816666,175.76666,Matamata,Pacific/Auckland
12,5032,MZP,NZ,2184361,-41.11667,173.0,Motueka,Pacific/Auckland
12,5238,NPE,NZ,2186313,-39.46667,176.87225,Napier,Pacific/Auckland
12,5241,NPL,NZ,2186239,-39.01013,174.17932,New Plymouth,Pacific/Auckland
12,5271,NSN,NZ,2186280,-41.299976,173.22498,Nelson,Pacific/Auckland
12,5353,OAM,NZ,6215045,-44.97028,171.0819,Oamaru,Pacific/Auckland
12,5423,OHA,NZ,2185018,-40.208332,175.38667,Ohakea,Pacific/Auckland
12,5708,PCN,NZ,6243926,-41.35,174.03334,Picton,Pacific/Auckland
12,5847,PKL,NZ,2193733,-37.806946,174.85333,Pakatoa Island,Pacific/Auckland
12,5898,PMR,NZ,2185018,-40.323532,175.62126,Palmerston North,Pacific/Auckland
12,5967,PPQ,NZ,2184903,-40.9,174.98334,Paraparaumu,Pacific/Auckland
12,6242,RAG,NZ,2190324,-37.833332,174.86667,Raglan,Pacific/Auckland
12,6458,ROT,NZ,6241325,-38.10982,176.31746,Rotorua,Pacific/Auckland
12,7168,SZS,NZ,2190349,-47.0,167.86667,Stewart Island,Pacific/Auckland
12,7283,TEU,NZ,2181625,-45.419445,167.7264,Te Anau,Pacific/Auckland
12,7321,THH,NZ,2190324,-38.2,174.71666,Taharoa,Pacific/Auckland
12,7356,TIU,NZ,2181133,-44.303448,171.22632,Timaru,Pacific/Auckland
12,7400,TKZ,NZ,2190324,-38.216667,175.83333,Tokoroa,Pacific/Auckland
12,7447,TMZ,NZ,2193733,-37.11667,175.56667,Thames,Pacific/Auckland
12,7525,TRG,NZ,2208032,-37.67093,176.19772,Tauranga,Pacific/Auckland
12,7599,TUO,NZ,2181742,-38.741432,176.08235,Taupo,Pacific/Auckland
12,8033,WAG,NZ,2179670,-39.960922,175.02444,Wanganui,Pacific/Auckland
12,8093,WGN,NZ,0,-36.266945,174.1,Waitangi,Pacific/Auckland
12,8101,WHK,NZ,2208330,-37.924675,176.91748,Whakatane,Pacific/Auckland
12,8103,WHO,NZ,2190928,-43.38333,170.18333,Franz Josef,Pacific/Auckland
12,8110,WIK,NZ,2193733,-36.833332,175.08333,Surfdale,Pacific/Auckland
12,8113,WIR,NZ,2186313,-39.033333,177.41667,Wairoa,Pacific/Auckland
12,8120,WKA,NZ,2184707,-44.72336,169.24425,Wanaka,Pacific/Auckland
12,8132,WLG,NZ,2179537,-41.329037,174.81216,Wellington,Pacific/Auckland
12,8189,WRE,NZ,6230919,-35.76742,174.36403,Whangarei,Pacific/Auckland
12,8214,WSZ,NZ,2206900,-41.74002,171.57858,Westport,Pacific/Auckland
12,8226,WTZ,NZ,2179103,-36.8313,175.678,Whitianga,Pacific/Auckland
12,9284,ZQN,NZ,6204696,-45.022038,168.7391,Queenstown,Pacific/Auckland
4,156,AHW,OM,0,31.34292,48.74668,Saih Rawl,Asia/Muscat
4,303,AOM,OM,289384,40.738758,140.68922,Adam,Asia/Muscat
4,739,BJQ,OM,0,19.875,56.0619,Bahja,Asia/Muscat
4,1061,BYB,OM,0,25.583332,56.25,Dibaa,Asia/Muscat
4,2181,FAU,OM,0,22.3506,56.4864,Fahud,Asia/Muscat
4,3398,JNJ,OM,288471,19.49653,57.62861,Duqm,Asia/Muscat
4,3624,KHS,OM,287614,26.163939,56.23506,Khasab,Asia/Muscat
4,4167,LKW,OM,0,22.8047,55.3658,Lekhwair,Asia/Muscat
4,4484,MCT,OM,287286,23.588078,58.29022,Muscat,Asia/Muscat
4,4856,MSH,OM,0,20.680555,58.891666,Masirah,Asia/Muscat
4,5493,OMM,OM,0,18.133333,55.266666,Marmul,Asia/Muscat
4,6411,RMB,OM,0,24.25,55.783333,Buraimi,Asia/Muscat
4,6435,RNM,OM,0,33.089054,-117.03639,Qarn Alam,Asia/Muscat
4,6830,SLL,OM,286621,17.038124,54.106937,Salalah,Asia/Muscat
4,7044,SUH,OM,0,22.533333,59.483334,Sur,Asia/Muscat
4,7573,TTH,OM,286621,17.633333,54.0,Thumrait,Asia/Muscat
4,7723,UKH,OM,0,19.37,56.4,Mukhaizna,Asia/Muscat
-5,67,ACU,PA,0,9.576389,-79.72444,Achutupo,America/Panama
-5,169,AIL,PA,0,9.25,-78.083336,Ailigandi,America/Panama
-5,252,AML,PA,3711668,8.266667,-82.86667,Puerto Armuellas,America/Panama
-5,643,BFQ,PA,0,7.583333,-78.166664,Bahia Pinas,America/Panama
-5,771,BLB,PA,3714426,8.973056,-79.5575,Balboa,America/Panama
-5,845,BOC,PA,3713959,9.34,-82.251945,Bocas Del Toro,America/Panama
-5,1180,CDE,PA,0,8.333333,-77.55,Caledonia,America/Panama
-5,1282,CHX,PA,3712560,9.45,-82.45,Changuinola,America/Panama
-5,1512,CTD,PA,0,7.966667,-80.433334,Chitre,America/Panama
-5,1513,CTE,PA,3703443,8.833333,-80.833336,Carti,America/Panama
-5,1621,CZJ,PA,0,9.570556,-79.368614,Corazon De Jesus,America/Panama
-5,1652,DAV,PA,3711668,8.383333,-82.433334,David,America/Panama
-5,2010,ELE,PA,0,8.166667,-77.833336,El Real,America/Panama
-5,2496,GHE,PA,0,8.033333,-78.25,Garachine,America/Panama
-5,2916,HOW,PA,0,0.0,0.0,Fort Kobbe,America/Panama
-5,3252,IVI,PA,0,69.4,-148.25,Isla Viveros,America/Panama
-5,3421,JQE,PA,0,7.5,-78.166664,Jaque,America/Panama
-5,4783,MPI,PA,0,9.578333,-79.843056,Mamitupo,America/Panama
-5,4790,MPP,PA,0,9.0,-77.86667,Mulatupo,America/Panama
-5,5072,NBL,PA,3703443,9.3,-79.0,San Blas,America/Panama
-5,5135,NGN,PA,0,9.568611,-79.25,Nargana,America/Panama
-5,5198,NMG,PA,0,8.366667,-78.28333,San Miguel,America/Panama
-5,5415,OGM,PA,0,83.382225,-77.933266,Ustupu Island,America/Panama
-5,5516,ONX,PA,0,9.35,-79.9,Colon,America/Panama
-5,5577,OTD,PA,3703443,8.666667,-79.566666,Contadora,America/Panama
-5,5873,PLP,PA,0,8.333333,-78.13333,La Palma,America/Panama
-5,6056,PTY,PA,3703443,8.994269,-79.518792,Panama City,America/Panama
-5,6062,PUE,PA,0,8.66694,-77.41694,Puerto Obaldia,America/Panama
-5,6087,PVE,PA,0,9.0,-81.0,El Porvenir,America/Panama
-5,6118,PYC,PA,0,9.574444,-79.605835,Playon Chico,America/Panama
-5,6129,PYV,PA,3699980,8.166667,-77.833336,Yaviza,America/Panama
-5,6375,RIT,PA,0,7.833333,-80.8,Rio Tigre,America/Panama
-5,6379,RIZ,PA,3703443,8.25,-80.833336,Rio Alzucar,America/Panama
-5,6491,RSI,PA,3703443,8.966667,-80.333336,Rio Sidra,America/Panama
-5,6582,SAX,PA,0,8.033333,-78.083336,Sambu,America/Panama
-5,6690,SFW,PA,3712384,8.833333,-81.166664,Santa Fe,America/Panama
-5,6746,SIC,PA,739600,42.0175,35.06889,Sinop,America/Panama
-5,7143,SYP,PA,3710855,8.1,-80.98333,Santiago,America/Panama
-5,7364,TJC,PA,0,9.408333,-78.48889,Ticantiki,America/Panama
-5,7590,TUE,PA,3700347,9.5725,-79.48722,Tupile,America/Panama
-5,7607,TUW,PA,0,8.833333,-77.666664,Tubala,America/Panama
-5,7831,UTU,PA,3700269,9.666667,-78.833336,Ustupo,America/Panama
-5,220,ALD,PE,0,-11.683333,-69.333336,Alerta,America/Lima
-5,285,ANS,PE,3947740,-13.716667,-73.355835,Andahuaylas,America/Lima
-5,306,AOP,PE,3699659,-2.90464,-76.40236,Andoas,America/Lima
-5,313,APE,PE,0,-11.933333,-69.083336,San Juan Aposento,America/Lima
-5,339,AQP,PE,3947322,-16.344812,-71.56799,Arequipa,America/Lima
-5,392,ATA,PE,3699617,-9.347222,-77.6,Anta,America/Lima
-5,491,AYP,PE,3947019,-13.197222,-74.24722,Ayacucho,America/Lima
-5,784,BLP,PE,3691474,-16.583332,-69.416664,Bellavista,America/Lima
-5,1266,CHH,PE,3698540,-6.216667,-77.85,Chachapoyas,America/Lima
-5,1271,CHM,PE,0,-9.150556,-78.53111,Chimbote,America/Lima
-5,1305,CIX,PE,3698350,-6.789722,-79.83222,Chiclayo,America/Lima
-5,1308,CJA,PE,3699088,-7.133333,-78.5,Cajamarca,America/Lima
-5,1556,CUZ,PE,3697530,-13.538429,-71.94371,Cuzco,America/Lima
-5,2989,HUU,PE,0,-9.866667,-76.21667,Huanuco,America/Lima
-5,3044,IBP,PE,0,-11.366667,-69.583336,Iberia,America/Lima
-5,3129,ILQ,PE,3938415,-17.666668,-71.333336,Ilo,America/Lima
-5,3196,IQT,PE,3696183,-3.785098,-73.30284,Iquitos,America/Lima
-5,3304,JAU,PE,3937733,-11.75,-75.25,Jauja,America/Lima
-5,3371,JJI,PE,3691474,-7.15,-76.71667,Juanjui,America/Lima
-5,3448,JUL,PE,3937513,-15.464167,-70.15444,Juliaca,America/Lima
-5,4136,LIM,PE,3936456,-12.019421,-77.107666,Lima,America/Lima
-5,4459,MBP,PE,3691474,-6.2,-77.166664,Moyobamba,America/Lima
-5,4556,MFT,PE,3935636,-13.116667,-72.566666,Machu Picchu,America/Lima
-5,5706,PCL,PE,3693345,-8.333333,-74.63333,Pucallpa,America/Lima
-5,5747,PEM,PE,3931470,-12.583333,-69.23333,Puerto Maldonado,America/Lima
-5,5819,PIO,PE,3932145,-13.75,-76.21667,Pisco,America/Lima
-5,5825,PIU,PE,3693528,-5.201667,-80.613335,Piura,America/Lima
-5,6368,RIJ,PE,3698540,-6.05,-77.15,Rioja,America/Lima
-5,6371,RIM,PE,3698540,-6.0,-78.0,Rodriguez De Mendoza,America/Lima
-5,6769,SJA,PE,3934356,-15.35,-75.15,San Juan,America/Lima
-5,6849,SMG,PE,3936456,-12.5,-72.0,Santa Maria,America/Lima
-5,6960,SQU,PE,3691474,-6.95,-76.75,Saposoa,America/Lima
-5,7131,SYC,PE,3928717,-11.9,-69.166664,Shiringayoc,America/Lima
-5,7215,TBP,PE,3691148,-3.566667,-80.416664,Tumbes,America/Lima
-5,7240,TCQ,PE,3928128,-18.063334,-70.27889,Tacna,America/Lima
-5,7258,TDP,PE,0,15.543056,-61.309166,Trompeteros,America/Lima
-5,7301,TGI,PE,0,-9.3,-76.01667,Tingo Maria,America/Lima
-5,7508,TPP,PE,3691474,-6.511111,-76.39861,Tarapoto,America/Lima
-5,7539,TRU,PE,3691175,-8.09,-79.115,Trujillo,America/Lima
-5,7642,TYL,PE,3691582,-4.564722,-81.25278,Talara,America/Lima
-5,7757,UMI,PE,0,-13.25,-70.666664,Quincemil,America/Lima
-5,8019,VVN,PE,0,-11.8547,-72.9397,Malvinas,America/Lima
-5,8810,YMS,PE,3691474,-5.9,-76.1,Yurimaguas,America/Lima
-10,1,AAA,PF,0,-17.05,-145.41667,Anaa,Pacific/Tahiti
-10,145,AHE,PF,0,-14.428056,-146.25694,Ahe,Pacific/Tahiti
-10,318,APK,PF,0,-15.416667,-146.08333,Apataki,Pacific/Tahiti
-9:30,434,AUQ,PF,4020109,-9.769324,-139.00978,Atuona,Pacific/Marquesas
-10,476,AXR,PF,0,-15.25,-146.75,Arutua,Pacific/Tahiti
-10,844,BOB,PF,4033077,-16.446207,-151.75447,Bora Bora,Pacific/Tahiti
-10,2166,FAC,PF,0,-16.683332,-145.33333,Faaite,Pacific/Tahiti
-10,2182,FAV,PF,0,-16.053486,-145.65225,Fakarava,Pacific/Tahiti
-10,2226,FGU,PF,0,-16.05,-141.83333,Fangatau,Pacific/Tahiti
-10,2228,FHZ,PF,0,-15.99095,-140.16446,Fakahina,Pacific/Tahiti
-9,2561,GMR,PF,0,-23.084,-134.88757,Gambier Island,Pacific/Gambier
-10,2826,HHZ,PF,0,-17.533333,-142.53334,Hikueru,Pacific/Tahiti
-10,2903,HOI,PF,0,-18.06248,-140.96529,Hao Island,Pacific/Tahiti
-10,2979,HUH,PF,4034376,-16.689682,-151.02826,Huahine,Pacific/Tahiti
-10,3630,KHZ,PF,0,-15.766667,-145.11667,Kauehi,Pacific/Tahiti
-10,3677,KKR,PF,0,-15.783333,-146.66667,Kaukura Atoll,Pacific/Tahiti
-10,3942,KXU,PF,0,-16.339443,-144.40306,Katiu,Pacific/Tahiti
-10,4438,MAU,PF,4033077,-16.427385,-152.24236,Maupiti,Pacific/Tahiti
-10,4668,MKP,PF,0,-16.587921,-143.65436,Makemo,Pacific/Tahiti
-10,4775,MOZ,PF,6690181,-17.490433,-149.76414,Moorea,Pacific/Tahiti
-10,4941,MVT,PF,4034237,-14.833333,-148.41667,Mataiva,Pacific/Tahiti
-10,5062,NAU,PF,0,-14.166667,-141.58333,Napuka Island,Pacific/Tahiti
-9:30,5147,NHV,PF,0,-8.795214,-140.22223,Nuku Hiva,Pacific/Marquesas
-10,5163,NIU,PF,0,-16.121988,-146.37325,Niau,Pacific/Tahiti
-10,5305,NUK,PF,0,-19.183332,-138.7,Nukutavake,Pacific/Tahiti
-10,5851,PKP,PF,0,-14.75,-138.96666,Puka Puka,Pacific/Tahiti
-10,5970,PPT,PF,4033936,-17.55963,-149.60938,Papeete,Pacific/Tahiti
-10,6068,PUK,PF,0,-18.296125,-137.01784,Pukarua,Pacific/Tahiti
-10,6313,REA,PF,0,-18.5,-136.4,Reao,Pacific/Tahiti
-10,6338,RFP,PF,4033205,-16.725004,-151.46666,Raiatea,Pacific/Tahiti
-10,6344,RGI,PF,4034590,-14.956334,-147.65915,Rangiroa,Pacific/Tahiti
-10,6387,RKA,PF,0,-15.485299,-145.46887,Aratika,Pacific/Tahiti
-10,6423,RMT,PF,4034164,-22.638783,-152.80516,Rimatara,Pacific/Tahiti
-10,6482,RRR,PF,0,-16.044859,-142.47556,Raroia,Pacific/Tahiti
-10,6526,RUR,PF,0,-22.433332,-151.33333,Rurutu,Pacific/Tahiti
