GMT,airportId,codeIataAirport,codeIataCity,codeIcaoAirport,codeIso2Country,geonameId,latitudeAirport,longitudeAirport,nameAirport,nameCountry,phone,timezone
1,7099,SIB,SIB,,CG,6296959,-3.733333,13.4,Sibiti,Republic of the Congo,,Africa/Brazzaville
1,7254,SOE,SOE,FCOS,CG,6296963,2.0,14.166667,Souanke,Republic of the Congo,,Africa/Brazzaville
1,56,ACH,ACH,LSZR,CH,6299723,47.483334,9.566667,Altenrhein,Switzerland,,Europe/Zurich
1,930,BRN,BRN,LSZB,CH,6299720,46.911728,7.50356,Belp,Switzerland,,Europe/Zurich
1,954,BSL,EAP,_BSL,CH,0,47.59961,7.532604,Euroairport Swiss,Switzerland,,Europe/Zurich
1,1069,BXO,BXO,LSZC,CH,7730642,46.966667,8.383333,Buochs,Switzerland,,Europe/Zurich
1,2112,EML,EML,,CH,2660911,47.0925,8.304722,Emmen,Switzerland,,Europe/Zurich
1,2799,GVA,GVA,LSGG,CH,2660646,46.229633,6.105774,Geneve-cointrin,Switzerland,,Europe/Zurich
1,4563,LUG,LUG,LSZA,CH,6299719,46.016666,8.966667,Lugano,Switzerland,,Europe/Zurich
1,4926,MLH,EAP,LFSB,CH,6299466,47.599323,7.532864,Euroairport France,Switzerland,,Europe/Zurich
1,6458,QEQ,QEQ,,CH,0,69.25,-53.566666,Embrach/Rorbas Railway Station,Switzerland,,Europe/Zurich
1,6467,QGL,QGL,,CH,0,0.0,0.0,St Gallen Railway Station,Switzerland,,Europe/Zurich
1,6489,QLJ,QLJ,,CH,0,0.0,0.0,Lucerne Railway Station,Switzerland,,Europe/Zurich
1,6492,QLS,QLS,LSGL,CH,6299715,46.5436,6.61669,Lausanne,Switzerland,,Europe/Zurich
1,6569,QZB,QZB,,CH,2657928,46.02126,7.74912,Zermatt Railway Station,Switzerland,,Europe/Zurich
1,7115,SIR,SIR,LSGS,CH,6299717,46.25,7.333333,Sion,Switzerland,,Europe/Zurich
1,7219,SMV,SMV,LSZS,CH,7668330,46.53472,9.885556,Samedan,Switzerland,,Europe/Zurich
1,9618,ZAP,ZAP,,CH,2661740,47.33103,9.40996,Appenzell Railway Station,Switzerland,,Europe/Zurich
1,9628,ZBA,EAP,,CH,0,40.078537,116.5871,Basel Bad Railway Station,Switzerland,,Europe/Zurich
1,9655,ZDA,ZDA,,CH,2661881,47.39254,8.04422,Aarau Railway Station,Switzerland,,Europe/Zurich
1,9656,ZDB,ZDB,,CH,0,0.0,0.0,Adelboden Bus Station,Switzerland,,Europe/Zurich
1,9657,ZDC,ZDC,,CH,2661834,46.3181,6.96457,Aigle Railway Station,Switzerland,,Europe/Zurich
1,9658,ZDD,ZDD,,CH,2661731,47.51667,9.43333,Arbon Railway Station,Switzerland,,Europe/Zurich
1,9659,ZDE,ZDE,,CH,2661712,46.77793,9.67621,Arosa Railway Station,Switzerland,,Europe/Zurich
1,9660,ZDG,ZDG,,CH,2661646,47.47333,8.30592,Baden Railway Station,Switzerland,,Europe/Zurich
1,9661,ZDH,EAP,,CH,0,47.3251,7.3523,Basel SBB station,Switzerland,,Europe/Zurich
1,9662,ZDI,ZDI,,CH,2661567,46.19278,9.01703,Bellinzona Railway Station,Switzerland,,Europe/Zurich
1,9663,ZDJ,BRN,,CH,0,46.9479222,7.4446085,Bern Railway Station,Switzerland,,Europe/Zurich
1,9664,ZDK,ZDK,,CH,0,0.0,0.0,Biel/Bienne Railway Station,Switzerland,,Europe/Zurich
1,9665,ZDL,ZDL,,CH,2661394,46.31667,7.98333,Brig Railway Station,Switzerland,,Europe/Zurich
1,9667,ZDO,ZDO,,CH,0,0.0,0.0,Buchs SG Railway Station,Switzerland,,Europe/Zurich
1,9668,ZDP,ZDP,,CH,2661321,47.05901,7.62786,Burgdorf Railway Station,Switzerland,,Europe/Zurich
1,9669,ZDQ,ZDQ,,CH,0,0.0,0.0,Champery Railway Station,Switzerland,,Europe/Zurich
1,9670,ZDR,ZDR,,CH,0,0.0,0.0,Chateau-d'Oex Railway Station,Switzerland,,Europe/Zurich
1,9671,ZDS,ZDS,,CH,2661176,45.83203,9.03119,Chiasso Railway Station,Switzerland,,Europe/Zurich
1,9672,ZDT,ZDT,,CH,2661169,46.84986,9.53287,Chur Railway Station,Switzerland,,Europe/Zurich
1,9674,ZDV,ZDV,,CH,2661039,46.80429,9.83723,Davos Dorf Railway Station,Switzerland,,Europe/Zurich
1,9675,ZDW,ZDW,,CH,0,0.0,0.0,Delemont Railway Station,Switzerland,,Europe/Zurich
1,9676,ZDX,ZDX,,CH,2661015,47.40165,8.40015,Dietikon Railway Station,Switzerland,,Europe/Zurich
1,9677,ZDZ,ZDZ,,CH,2660925,47.12849,8.74735,Einsiedeln Railway Station,Switzerland,,Europe/Zurich
1,9733,ZHB,ZHB,,CH,0,0.0,0.0,Engelberg Railway Station,Switzerland,,Europe/Zurich
1,9735,ZHD,ZHD,,CH,0,0.0,0.0,Fluelen Railway Station,Switzerland,,Europe/Zurich
1,9736,ZHE,ZHE,,CH,2660727,47.55816,8.89854,Frauenfeld Railway Station,Switzerland,,Europe/Zurich
1,9737,ZHF,ZHF,,CH,2660718,46.80237,7.15128,Fribourg Railway Station,Switzerland,,Europe/Zurich
1,9738,ZHG,ZHG,,CH,2660594,47.04057,9.06804,Glarus Railway Station,Switzerland,,Europe/Zurich
1,9739,ZHH,ZHH,,CH,0,30.776598,114.209625,Gossau SG Railway Station,Switzerland,,Europe/Zurich
1,9740,ZHI,ZHI,,CH,2660512,47.193585,7.3954451,Grenchen,Switzerland,,Europe/Zurich
1,9741,ZHJ,ZHJ,,CH,2660498,46.62396,8.03601,Grindelwald Railway Station,Switzerland,,Europe/Zurich
1,9742,ZHK,ZHK,,CH,2660461,46.47215,7.28685,Gstaad Railway Station,Switzerland,,Europe/Zurich
1,9743,ZHL,ZHL,,CH,2660395,34.736362,112.38541,Heerbrugg Railway Station,Switzerland,,Europe/Zurich
1,9745,ZHN,ZHN,,CH,2660355,32.9837,112.61305,Herzogenbuchsee Railway Station,Switzerland,,Europe/Zurich
1,9748,ZHR,ZHR,,CH,2660191,46.49467,7.67326,Kandersteg Railway Station,Switzerland,,Europe/Zurich
1,9749,ZHS,ZHS,,CH,0,0.0,0.0,Klosters Railway Station,Switzerland,,Europe/Zurich
1,9750,ZHT,GVA,,CH,0,46.1983922,6.1422961,Geneva Railway Station,Switzerland,,Europe/Zurich
1,9751,ZHU,ZHU,,CH,2660108,22.011787,113.3706,Kreuzlingen Railway Station,Switzerland,,Europe/Zurich
1,9752,ZHV,ZHV,,CH,2660076,47.09993,6.82586,La Chaux-de-Fonds Railway Station,Switzerland,,Europe/Zurich
1,9753,ZHW,ZHW,,CH,2660034,47.21526,7.79607,Langenthal Railway Station,Switzerland,,Europe/Zurich
1,9777,ZJA,ZJA,,CH,2659960,47.05953,6.75228,Le Locle Railway Station,Switzerland,,Europe/Zurich
1,9779,ZJC,ZJC,,CH,2659952,47.38853,8.17503,Lenzburg Railway Station,Switzerland,,Europe/Zurich
1,9780,ZJD,ZJD,,CH,0,0.0,0.0,Lenzerheide/Lai Bus Station,Switzerland,,Europe/Zurich
1,9785,ZJL,ZJL,,CH,2659808,47.0741,7.30655,Lyss Railway Station,Switzerland,,Europe/Zurich
1,9786,ZJM,ZJM,,CH,0,0.0,0.0,Martigny Railway Station,Switzerland,,Europe/Zurich
1,9789,ZJP,ZJP,,CH,2659601,46.43301,6.91143,Montreux Railway Station,Switzerland,,Europe/Zurich
1,9790,ZJQ,ZJQ,,CH,2659587,46.51127,6.49854,Morges Railway Station,Switzerland,,Europe/Zurich
1,9794,ZJU,ZJU,,CH,2659297,47.34999,7.90329,Olten Railway Station,Switzerland,,Europe/Zurich
1,9795,ZJV,ZJV,,CH,2659172,46.4955,9.90126,Pontresina Railway Station,Switzerland,,Europe/Zurich
1,9796,ZJW,ZJW,,CH,0,0.0,0.0,Rapperswil Railway Station,Switzerland,,Europe/Zurich
1,9799,ZJZ,ZJZ,,CH,2658969,47.478,9.4903,Rorschach Railway Station,Switzerland,,Europe/Zurich
1,9800,ZKA,ZKA,,CH,2658793,47.04896,9.44103,Sargans Railway Station,Switzerland,,Europe/Zurich
1,9802,ZKC,ZKC,,CH,2658786,46.89851,8.25068,Sarnen Railway Station,Switzerland,,Europe/Zurich
1,9805,ZKF,ZKF,,CH,0,0.0,0.0,St Margrethen Railway Station,Switzerland,,Europe/Zurich
1,9807,ZKH,SMV,,CH,0,46.49305,9.83606,St Moritz Railway Station,Switzerland,,Europe/Zurich
1,9808,ZKI,ZKI,,CH,2658898,46.10805,7.92741,Saas-Fee Bus Station,Switzerland,,Europe/Zurich
1,9809,ZKJ,ZKJ,,CH,2658761,47.69732,8.63493,Schaffhausen Railway Station,Switzerland,,Europe/Zurich
1,9810,ZKK,ZKK,,CH,2658665,47.02076,8.65414,Schwyz Railway Station,Switzerland,,Europe/Zurich
1,9814,ZKO,ZKO,,CH,0,0.0,0.0,Sierre/Siders Railway Station,Switzerland,,Europe/Zurich
1,9815,ZKS,ZKS,,CH,2658564,47.20791,7.53714,Solothurn Railway Station,Switzerland,,Europe/Zurich
1,9816,ZKU,ZKU,,CH,2658440,47.16667,8.1,Sursee Railway Station,Switzerland,,Europe/Zurich
1,9817,ZKV,ZKV,,CH,0,0.0,0.0,Thalwil Railway Station,Switzerland,,Europe/Zurich
1,9818,ZKW,ZKW,,CH,0,0.0,0.0,Wetzikon Railway Station,Switzerland,,Europe/Zurich
1,9819,ZKX,ZKX,,CH,2658209,47.43813,9.13922,Uzwil Railway Station,Switzerland,,Europe/Zurich
1,9820,ZKY,ZKY,,CH,2658168,46.09872,7.21621,Verbier Bus Station,Switzerland,,Europe/Zurich
1,9821,ZKZ,ZKZ,,CH,2658145,46.46299,6.84345,Vevey Railway Station,Switzerland,,Europe/Zurich
1,9822,ZLA,ZLA,,CH,2658126,36.033333,103.86667,Villars-sur-Ollon Railway Station,Switzerland,,Europe/Zurich
1,9823,ZLB,ZLB,,CH,2658112,46.2937,7.88149,Visp Railway Station,Switzerland,,Europe/Zurich
1,9824,ZLC,ZLC,,CH,0,0.0,0.0,Waedenswil Railway Station,Switzerland,,Europe/Zurich
1,9825,ZLD,ZLD,,CH,2658036,40.2,94.683334,Weinfelden Railway Station,Switzerland,,Europe/Zurich
1,9826,ZLE,ZLE,,CH,2658020,46.60542,7.92171,Wengen Railway Station,Switzerland,,Europe/Zurich
1,9827,ZLF,ZLF,,CH,2658011,47.4705,8.31636,Wettingen Railway Station,Switzerland,,Europe/Zurich
1,9828,ZLH,ZLH,,CH,0,0.0,0.0,Wil Railway Station,Switzerland,,Europe/Zurich
1,9829,ZLI,ZLI,,CH,2657970,47.5,8.75,Winterthur Railway Station,Switzerland,,Europe/Zurich
1,9830,ZLJ,ZLJ,,CH,2657941,46.77852,6.64115,Yverdon-les-Bains Railway Station,Switzerland,,Europe/Zurich
1,9832,ZLL,ZLL,,CH,2657915,36.05,103.85,Zofingen Railway Station,Switzerland,,Europe/Zurich
1,9833,ZLM,ZLM,,CH,2657908,47.17242,8.51744,Zug Railway Station,Switzerland,,Europe/Zurich
1,9836,ZLP,ZRH,,CH,0,47.367347,8.5500025,HB Railway Station,Switzerland,,Europe/Zurich
1,9837,ZLQ,ZRH,,CH,0,47.367347,8.5500025,Oerlikon Railway Station,Switzerland,,Europe/Zurich
1,9908,ZRH,ZRH,LSZH,CH,6299722,47.450603,8.561746,Zurich,Switzerland,+41 (0) 43 81,Europe/Zurich
1,9914,ZRN,ZRN,,CH,2659422,46.38318,6.23955,Nyon Railway Station,Switzerland,,Europe/Zurich
1,9961,ZTK,ZTK,,CH,2658377,46.75118,7.62166,Thun Railway Station,Switzerland,,Europe/Zurich
0,34,ABJ,ABJ,DIAP,CI,6296433,5.254879,-3.933015,Felix Houphouet Boigny,,,Africa/Abidjan
0,39,ABO,ABO,DIAO,CI,8260695,5.433333,-3.216667,Aboisso,,,Africa/Abidjan
0,385,ASK,ASK,DIYO,CI,6296445,6.816667,-5.283333,Yamoussoukro,,,Africa/Abidjan
0,563,BBV,BBV,DIGN,CI,8298909,4.666667,-6.95,Hkg,,,Africa/Abidjan
0,603,BDK,BDK,DIBU,CI,6296435,8.033333,-2.8,Bondoukou,,,Africa/Abidjan
0,911,BQO,BQO,DIBN,CI,7730467,9.266667,-3.0,Bouna,,,Africa/Abidjan
0,1063,BXI,BXI,DIBI,CI,7668183,8.75,-6.5,Boundiali,,,Africa/Abidjan
0,1087,BYK,BYK,DIBK,CI,6296434,7.739444,-5.069167,Bouake,,,Africa/Abidjan
0,1789,DIM,DIM,DIDK,CI,6296436,6.75,-4.766667,Dimbokro,,,Africa/Abidjan
0,1797,DIV,DIV,DIDV,CI,2289887,5.8,-5.25,Divo,,,Africa/Abidjan
0,1807,DJO,DJO,DIDL,CI,6296437,6.866944,-6.466667,Daloa,,,Africa/Abidjan
0,2295,FEK,FEK,DIFK,CI,7668184,9.6,-5.2,Ferkessedougou,,,Africa/Abidjan
0,2586,GGN,GGN,DIGA,CI,6296438,6.133333,-5.933333,Gagnoa,,,Africa/Abidjan
0,2587,GGO,GGO,DIGL,CI,7668185,6.333333,-7.75,Guiglo,,,Africa/Abidjan
0,2927,HGO,HGO,DIKO,CI,6296439,9.413889,-5.616667,Korhogo,,,Africa/Abidjan
0,3774,KEO,KEO,DIOD,CI,6296441,9.49,-7.570833,Odienne,,,Africa/Abidjan
0,4057,KTC,KTC,,CI,8299019,8.166667,-5.166667,Katiola,,,Africa/Abidjan
0,4872,MJC,MJC,DIMN,CI,6296440,7.381667,-7.528333,Man,,,Africa/Abidjan
0,5686,OFI,OFI,DIOF,CI,7668186,9.6,-4.033333,Ouango Fitini,,,Africa/Abidjan
0,5698,OGO,OGO,DIAU,CI,7668182,6.7,-3.45,Abengourou,,,Africa/Abidjan
0,7014,SEO,SEO,DISG,CI,7668187,7.966667,-6.666667,Seguela,,,Africa/Abidjan
0,7296,SPY,SPY,DISP,CI,6296442,4.730278,-6.626944,San Pedro,,,Africa/Abidjan
0,7864,TOZ,TOZ,DITM,CI,8261045,8.283333,-7.683333,Touba,,,Africa/Abidjan
0,8012,TXU,TXU,DITB,CI,6296444,4.433333,-7.366667,Tabou,,,Africa/Abidjan
0,9943,ZSS,ZSS,DISS,CI,6296443,4.924444,-6.135556,Sassandra,,,Africa/Abidjan
-10,186,AIT,AIT,NCAI,CK,0,-18.829443,-159.767,Aitutaki,Cook Islands,,Pacific/Rarotonga
-10,187,AIU,AIU,NCAT,CK,7730684,-20.033333,-158.1,Atiu Island,Cook Islands,,Pacific/Rarotonga
-10,4812,MGS,MGS,NCGO,CK,0,-21.933332,-157.93333,Mangaia Island,Cook Islands,,Pacific/Rarotonga
-10,4842,MHX,MHX,NCMH,CK,7730685,-10.366667,-161.0,Manihiki Island,Cook Islands,,Pacific/Rarotonga
-10,5001,MOI,MOI,NCMR,CK,7730687,-19.84166,-157.71121,Mitiaro Island,Cook Islands,,Pacific/Rarotonga
-10,5153,MUK,MUK,NCMK,CK,7730686,-19.333332,-158.5,Mauke Island,Cook Islands,,Pacific/Rarotonga
-10,6424,PYE,PYE,,CK,0,-9.016667,-158.03334,Penrhyn Island,Cook Islands,,Pacific/Rarotonga
-10,6441,PZK,PZK,,CK,8260891,-10.883333,-165.81667,Puka Puka Island,Cook Islands,,Pacific/Rarotonga
-10,6590,RAR,RAR,NCRG,CK,4036493,-21.19992,-159.79852,Rarotonga,Cook Islands,,Pacific/Rarotonga
-4,281,ANF,ANF,SCFA,CL,3899539,-23.449,-70.44079,Cerro Moreno,,,America/Santiago
-4,358,ARI,ARI,SCAR,CL,6300689,-18.349766,-70.335556,Chacalluta,,,America/Santiago
-4,544,BBA,BBA,SCBA,CL,6300690,-45.916668,-71.695,Teniente Vidal,,,America/Santiago
-4,1180,CCH,CCH,SCCC,CL,6300691,-46.55,-71.7,Chile Chico,,,America/Santiago
-4,1188,CCP,CCP,SCIE,CL,6300702,-36.777122,-73.05944,Carriel Sur,,,America/Santiago
-4,1340,CJC,CJC,SCCF,CL,3897347,-22.495085,-68.90843,El Loa,,,America/Santiago
-4,1437,CNR,CNR,SCRA,CL,6300705,-26.329166,-70.604164,Chanaral,,,America/Santiago
-4,1468,COW,COW,,CL,3893629,-32.8,-70.63333,Coquimbo,,,America/Santiago
-4,1484,CPO,CPO,SCHA,CL,6300699,-27.29892,-70.414406,Chamonate,,,America/Santiago
-4,2193,ESR,ESR,SCES,CL,3890417,-26.315277,-69.76528,El Salvador,,,America/Santiago
-4,2309,FFU,FFU,SCFT,CL,7731022,-43.2,-71.816666,Futaleufu,,,America/Santiago
-4,2418,FRT,FRT,SCEV,CL,7731035,-41.125,-73.06528,Frutillar,,,America/Santiago
-4,2819,GXQ,GXQ,SCCY,CL,6300694,-45.58889,-72.09861,Ten. Vidal,,,America/Santiago
-6,3319,IPC,IPC,SCIP,CL,4030749,-27.116667,-109.36667,Mataveri International,,,Pacific/Easter
-4,3333,IQQ,IQQ,SCDA,CL,6300695,-20.547937,-70.17848,Cavancha,,,America/Santiago
-4,3934,KNA,KNA,SCVM,CL,7730171,-33.033333,-71.566666,Vina del Mar,,,America/Santiago
-4,4313,LGR,LGR,SCHR,CL,6300700,-47.166668,-72.0,Cochrane,,,America/Santiago
-4,4443,LOB,LOB,SCAN,CL,7730784,-29.966667,-71.53333,Los Andes,,,America/Santiago
-4,4512,LSC,LSC,SCSE,CL,6300706,-29.917297,-71.20369,La Florida,,,America/Santiago
-4,4525,LSQ,LSQ,SCGE,CL,8261056,-37.3975,-72.422775,Los Angeles,,,America/Santiago
-4,4822,MHC,WCA,SCPQ,CL,8410843,-42.34611,-73.71389,Macmahon Camp 4,,,America/Santiago
-4,5900,OVL,OVL,,CL,3877918,-30.566668,-71.0,Ovalle,,,America/Santiago
-4,6181,PMC,PMC,SCTE,CL,6301859,-41.433727,-73.09831,Tepual,,,America/Santiago
-4,6221,PNT,PNT,SCNT,CL,7730166,-51.683334,-72.51667,Teniente J. Gallardo,,,America/Santiago
-4,6376,PUQ,PUQ,SCCI,CL,6300693,-53.005356,-70.84307,Pres Ibanez,,,America/Santiago
-4,6383,PUX,PUX,SCPV,CL,7731418,-40.34028,-72.94444,Puerto Varas,,,America/Santiago
-4,6968,SCL,SCL,SCEL,CL,3899261,-33.397175,-70.79382,Arturo Merino Benitez,,,America/Santiago
-4,7199,SMB,SMB,,CL,3895827,-52.738335,-69.34278,Cerro Sombrero,,,America/Santiago
-4,7787,TLX,TLX,SCTL,CL,7730168,-35.466667,-71.666664,Talca,,,America/Santiago
-4,7855,TOQ,TOQ,,CL,3869716,-22.13611,-70.061386,Barriles,,,America/Santiago
-4,7943,TTC,TTC,,CL,3870243,-25.517778,-70.42222,Taltal,,,America/Santiago
-4,8246,VAP,VAP,SCRD,CL,7731596,-33.033333,-71.666664,Valparaiso,,,America/Santiago
-4,8343,VLR,VLR,SCLL,CL,6300704,-28.591667,-70.761665,Vallenar,,,America/Santiago
-4,8437,WAP,WAP,SCAP,CL,7730785,-43.61667,-71.8,Alto Palena,,,America/Santiago
-4,8462,WCA,WCA,SCST,CL,7731613,-42.5,-73.833336,Gamboa,,,America/Santiago
-4,8463,WCH,WCH,SCTN,CL,7730169,-42.916668,-72.71667,Chaiten,,,America/Santiago
-4,8579,WPA,WPA,SCAS,CL,7731624,-45.4,-72.7,Puerto Aisen,,,America/Santiago
-4,8586,WPR,WPR,,CL,7730164,-53.25,-70.333336,Porvenir,,,America/Santiago
-4,8587,WPU,WPU,,CL,7668445,-54.95,-68.25,Puerto Williams,,,America/Santiago
-4,9116,YAI,YAI,SCCH,CL,3898416,-36.6,-72.11667,Chillan,,,America/Santiago
-4,9615,ZAL,ZAL,SCVD,CL,6300708,-39.791668,-73.23944,Pichoy,,,America/Santiago
-4,9757,ZIC,ZIC,SCTO,CL,7730170,-38.216667,-72.333336,Victoria,,,America/Santiago
-4,9882,ZOS,ZOS,SCJO,CL,7730165,-40.607777,-73.05556,Cañal Bajo,,,America/Santiago
-4,9886,ZPC,ZPC,SCPC,CL,7668446,-39.76389,-71.63333,Pucon,,,America/Santiago
-4,9976,ZUD,ZUD,SCAC,CL,6453412,-42.0,-73.833336,Ancud,,,America/Santiago
-4,9986,ZVC,ZVC,,CL,3868158,-39.28569,-72.2279,Villarrica Bus Station,,,America/Santiago
-3,10516,ZCO,,SCQP,CL,11153726,-38.9259,-72.6515,La Araucanía Airport,Chile,,
8,18,AAT,AAT,ZWAT,CN,7910421,47.750362,88.08444,Altay,China,,Asia/Shanghai
8,69,ACX,ACX,,CN,7910487,25.085556,104.95944,Xingyi,China,,Asia/Shanghai
8,98,AEB,AEB,,CN,7910245,23.71947,106.96777,Youjiang,China,,Asia/Shanghai
8,202,AKA,AKA,ZLAK,CN,7730814,32.7091,108.936,Ankang,China,,Asia/Shanghai
8,222,AKU,AKU,ZWAK,CN,7668809,41.259983,80.29262,Aksu,China,,Asia/Shanghai
8,305,AOG,AOG,ZYAS,CN,7730825,41.166668,123.03333,Anshan,China,,Asia/Shanghai
8,344,AQG,AQG,ZSAQ,CN,7668802,30.5825,117.0509,Anqing,China,,Asia/Shanghai
8,451,AVA,AVA,ZUAS,CN,8260698,26.257221,105.87278,An Shun/Huang Guo Shu,China,,Asia/Shanghai
8,497,AYN,AYN,ZHAY,CN,7730844,36.1,114.35,Anyang,China,,Asia/Shanghai
8,539,BAV,BAV,ZBOW,CN,7668790,40.563328,110.0009,Baotou,China,,Asia/Shanghai
8,661,BFU,BFU,ZSBB,CN,1816440,32.95,117.333336,Bengbu,China,,Asia/Shanghai
8,714,BHY,BHY,ZGBH,CN,7730862,21.540333,109.28785,Beihai,China,,Asia/Shanghai
8,893,BPL,BPL,ZWBL,CN,8260766,44.904232,82.024185,Alashankou,China,,Asia/Shanghai
8,895,BPO,BPO,,CN,0,0.0,0.0,Bo'ao Railway Station,China,,Asia/Shanghai
8,899,BPX,BPX,ZUBD,CN,7730300,30.555834,97.10667,Bangda,China,,Asia/Shanghai
8,946,BSD,BSD,ZPBS,CN,7910185,25.055182,99.16143,Baoshan,China,,Asia/Shanghai
8,1135,CAN,CAN,ZGGG,CN,6301359,23.387861,113.29734,Guangzhou Baiyun International,China,,Asia/Shanghai
8,1267,CGD,CGD,ZGCD,CN,7730285,28.924467,111.63886,Changde,China,,Asia/Shanghai
8,1277,CGO,CGO,ZHCC,CN,6301367,34.52752,113.84024,Zhengzhou,China,,Asia/Shanghai
8,1279,CGQ,CGQ,ZYCC,CN,6301398,43.902836,125.217545,Changchun,China,,Asia/Shanghai
8,1292,CHG,CHG,ZYCY,CN,7730306,41.545082,120.4372,Chaoyang Airport,China,,Asia/Shanghai
8,1308,CHW,CHW,,CN,0,39.85,98.416664,Jiuhuang,China,,Asia/Shanghai
8,1317,CIF,CIF,ZBCF,CN,2048157,42.237392,118.91089,Chifeng,China,,Asia/Shanghai
8,1319,CIH,CIH,ZBCZ,CN,7730917,36.24588,113.12158,Changzhi,China,,Asia/Shanghai
8,1355,CKG,CKG,ZUCK,CN,6301390,29.72034,106.63408,Chongqing Jiangbei International,China,,Asia/Shanghai
8,1429,CNI,CNI,KCNI,CN,8260794,31.25,121.433334,Changhai,China,,Asia/Shanghai
8,1545,CSX,CSX,ZGHA,CN,6301360,28.193336,113.21459,Changsha,China,,Asia/Shanghai
8,1568,CTU,CTU,ZUUU,CN,6301392,30.581135,103.9568,Shuangliu,China,,Asia/Shanghai
8,1680,CZX,CZX,ZSCG,CN,7668803,31.914116,119.77976,Changzhou,China,,Asia/Shanghai
8,1699,DAT,DAT,ZBDT,CN,7668788,40.05554,113.48136,Datong,China,,Asia/Shanghai
8,1702,DAX,DAX,ZUDX,CN,7730966,31.135012,107.42689,Daxian,China,,Asia/Shanghai
8,1728,DCY,DCY,,CN,8410844,38.70436,-87.24733,Yading,China,,Asia/Shanghai
8,1729,DDB,XHO,,CN,0,0.0,0.0,CZ Bus Station,China,,Asia/Shanghai
8,1731,DDG,DDG,ZYDD,CN,7730307,40.032368,124.28081,Dandong,China,,Asia/Shanghai
8,1752,DEY,DEY,,CN,0,0.0,0.0,Deyang Bus Station,China,,Asia/Shanghai
8,1785,DIG,DIG,ZPDQ,CN,7730292,27.789722,99.67778,Diqing,China,,Asia/Shanghai
8,1818,DLC,DLC,ZYTL,CN,6301401,38.96102,121.53999,Dalian,China,,Asia/Shanghai
8,1830,DLU,DLU,ZPDL,CN,7668800,25.65135,100.32316,Dali,China,,Asia/Shanghai
8,1852,DNH,DNH,ZLDH,CN,7730287,40.2,94.683334,Dunhuang,China,,Asia/Shanghai
8,1887,DOY,DOY,ZSDY,CN,7910226,37.518333,118.78778,Dongying,China,,Asia/Shanghai
8,1894,DQA,DQA,ZYDQ,CN,7910478,46.58736,125.22841,Sartu,China,,Asia/Shanghai
8,1924,DSN,DSN,ZBDS,CN,7910180,39.85,110.03333,Dongsheng,China,,Asia/Shanghai
8,1970,DYG,DYG,ZGDY,CN,7730994,29.10712,110.44569,Dayong,China,,Asia/Shanghai
8,1981,DZU,DZU,,CN,8261044,29.7,105.71667,Dazu,China,,Asia/Shanghai
8,2127,ENH,ENH,ZHES,CN,7731005,30.321934,109.48201,Enshi,China,,Asia/Shanghai
8,2140,ENY,ENY,ZLYA,CN,6301376,36.639366,109.55148,Ershilipu,China,,Asia/Shanghai
8,2167,ERL,ERL,ZBER,CN,8260740,43.426674,112.09845,Saiwusu International,China,,Asia/Shanghai
8,2383,FOC,FOC,ZSFZ,CN,6301381,25.93123,119.66923,Fuzhou,China,,Asia/Shanghai
8,2423,FSA,FUO,,CN,0,23.021548,113.121416,CZ Bus Station,China,,Asia/Shanghai
8,2446,FUG,FUG,ZSFY,CN,7910485,32.86667,115.7,Fuyang,China,,Asia/Shanghai
8,2452,FUO,FUO,,CN,8299063,23.133333,113.28333,Fuoshan,China,,Asia/Shanghai
8,2465,FYG,SZX,,CN,0,22.543099,114.057868,Fuyong Ferry Port,China,,Asia/Shanghai
8,2597,GHN,GHN,,CN,1555090,30.466667,106.65,Guanghan,China,,Asia/Shanghai
8,2697,GOQ,GOQ,ZLGM,CN,7730288,36.404633,94.78931,Golmud,China,,Asia/Shanghai
8,2831,GYS,GYS,ZUGU,CN,7730301,32.395,105.69972,Guang Yuan,China,,Asia/Shanghai
8,2832,GYU,GYU,,CN,0,40.833332,43.9,Liupanshan,China,,Asia/Shanghai
8,2849,HAK,HAK,ZJHK,CN,6453422,19.941612,110.45717,Haikou,China,,Asia/Shanghai
8,2890,HDG,HDG,ZBHD,CN,7910189,36.525833,114.425,Handan,China,,Asia/Shanghai
8,2903,HEK,HEK,ZYHE,CN,7730308,50.216667,127.433334,Heihe,China,,Asia/Shanghai
8,2910,HET,HET,ZBHH,CN,6301355,40.854713,111.814156,Hohhot,China,,Asia/Shanghai
8,2916,HFE,HFE,ZSOF,CN,1808722,31.85,117.28333,Shanghai,China,,Asia/Shanghai
8,2923,HGH,HGH,ZSHC,CN,6301383,30.236935,120.43236,Hangzhou,China,,Asia/Shanghai
8,2940,HHS,ZGN,,CN,0,13.07,42.638332,CZ Bus Station,China,,Asia/Shanghai
8,2942,HIA,HIA,ZSSH,CN,7910482,33.7875,119.12778,Lianshui,China,,Asia/Shanghai
8,2961,HJJ,HJJ,ZGCJ,CN,7910384,27.44139,109.69972,Zhi Jiang,China,,Asia/Shanghai
8,2977,HLD,HLD,ZBLA,CN,7668789,49.209873,119.80654,Hailar,China,,Asia/Shanghai
8,2980,HLH,HLH,ZBUL,CN,7731089,46.19349,122.00148,Ulanhot,China,,Asia/Shanghai
8,2998,HMI,HMI,ZWHM,CN,6301393,42.916668,93.416664,Hami,China,,Asia/Shanghai
